,Name,Adjusted,year,catch,catch_ma,b,b_lo,b_hi,bbmsy,bbmsy_lo,bbmsy_hi,s,s_lo,s_hi,f,f_lo,f_hi,fmsy,fmsy_lo,fmsy_hi,ffmsy,ffmsy_lo,ffmsy_hi,er
196,Dasyatis,MT,2014,96.53895,121.7302667,565.2993036,157.0876789,840.721326,0.518729623,0.144146706,0.771462221,0.259364811,0.072073353,0.385731111,0.170774932,0.114828716,0.614554564,0.141119648,0.081724848,0.243680538,1.21014284,0.813697576,4.354847621,1.21014284
197,Dasyatis,MT,2015,99.2017,98.16716667,536.5987732,40.0876921,859.0842572,0.492393459,0.036785245,0.788312403,0.246196729,0.018392623,0.394156202,0.184871276,0.115473772,2.47461739,0.138972783,0.080481562,0.239973406,1.330269654,0.83090926,17.8064894,1.310032152
198,Dasyatis,MT_20,2000,13.044,13.044,949.5504786,520.768397,1572.529389,0.725538945,0.397912235,1.20154888,0.362769473,0.198956118,0.60077444,0.013737026,0.008294917,0.025047603,0.141119648,0.081724848,0.243680538,0.097343117,0.058779317,0.17749196,0.097343117
199,Dasyatis,MT_20,2005,285.84054,149.44227,1125.710047,584.9086919,1736.722602,0.860140138,0.446920985,1.32700674,0.430070069,0.223460493,0.66350337,0.253920218,0.164586181,0.488692584,0.141119648,0.081724848,0.243680538,1.799325757,1.166288203,3.462966289,1.799325757
200,Dasyatis,MT_20,2006,231.18648,176.69034,1118.625336,592.3391301,1659.728552,0.854726804,0.452598485,1.268176606,0.427363402,0.226299242,0.634088303,0.206670163,0.139291741,0.390294121,0.141119648,0.081724848,0.243680538,1.464503104,0.987047113,2.765696529,1.464503104
201,Dasyatis,MT_20,2007,212.25864,243.09522,1085.63077,588.3876573,1542.897702,0.829516094,0.449579217,1.1789077,0.414758047,0.224789608,0.58945385,0.195516419,0.137571428,0.360746248,0.141119648,0.081724848,0.243680538,1.385465605,0.974856654,2.556314825,1.385465605
202,Dasyatis,MT_20,2008,231.4209,224.95534,970.7114015,542.0541496,1317.888043,0.741707726,0.414176397,1.0069808,0.370853863,0.207088198,0.5034904,0.238403402,0.175599818,0.426933177,0.141119648,0.081724848,0.243680538,1.68937072,1.244332877,3.025327674,1.68937072
203,Dasyatis,MT_20,2009,133.75836,192.4793,866.1142907,495.7623003,1138.08144,0.661786459,0.378805408,0.869592956,0.33089323,0.189402704,0.434796478,0.154434999,0.117529691,0.269803412,0.141119648,0.081724848,0.243680538,1.094355049,0.832837189,1.911877016,1.094355049
204,Dasyatis,MT_20,2010,114.8304,160.00322,796.9896053,441.164455,1033.214903,0.608969202,0.337087917,0.789465824,0.304484601,0.168543959,0.394732912,0.144080173,0.111138931,0.260289329,0.141119648,0.081724848,0.243680538,1.020978827,0.78755108,1.844458462,1.020978827
205,Dasyatis,MT_20,2011,130.15728,126.24868,756.403482,397.6276132,997.9333098,0.577957883,0.303821993,0.762507626,0.288978942,0.151910997,0.381253813,0.172073877,0.130426832,0.327334611,0.141119648,0.081724848,0.243680538,1.21934741,0.924228721,2.319553764,1.21934741
206,Dasyatis,MT_20,2012,203.8692,149.61896,759.2542039,353.4770198,1014.246558,0.580136082,0.27008711,0.774972363,0.290068041,0.135043555,0.387486181,0.268512441,0.201005563,0.576753759,0.141119648,0.081724848,0.243680538,1.902728962,1.424362697,4.08698411,1.902728962
207,Dasyatis,MT_20,2013,118.51302,150.8465,727.4008956,285.165911,1006.285361,0.555797391,0.217891496,0.768889317,0.277898695,0.108945748,0.384444659,0.16292669,0.117772776,0.415593223,0.141119648,0.081724848,0.243680538,1.154528741,0.834559732,2.944970658,1.154528741
208,Dasyatis,MT_20,2014,115.84674,146.07632,687.7252265,186.6731381,1009.50326,0.525481738,0.142634473,0.771348071,0.262740869,0.071317236,0.385674036,0.168449165,0.114756182,0.620586021,0.141119648,0.081724848,0.243680538,1.193662024,0.813183591,4.397587646,1.193662024
209,Dasyatis,MT_20,2015,119.04204,117.8006,644.8904631,49.69597463,1030.435223,0.492752262,0.037972036,0.787341907,0.246376131,0.018986018,0.393670953,0.184592651,0.115525981,2.395406085,0.139074052,0.080540208,0.240148273,1.327297569,0.830679625,17.22396131,1.30805776
210,Dasyatis,MT_40,2000,15.218,15.218,1107.680543,603.7520243,1827.964353,0.729114307,0.397410825,1.203230453,0.364557153,0.198705413,0.601615227,0.013738618,0.008325108,0.025205713,0.141119648,0.081724848,0.243680538,0.097354396,0.058993257,0.178612354,0.097354396
211,Dasyatis,MT_40,2005,333.48063,174.349315,1327.927008,677.6936479,2021.982728,0.874088279,0.446081803,1.330940174,0.437044139,0.223040902,0.665470087,0.251128735,0.164927536,0.492081682,0.141119648,0.081724848,0.243680538,1.779544796,1.168707113,3.486982065,1.779544796
212,Dasyatis,MT_40,2006,269.71756,206.13873,1320.756358,688.7328139,1935.585994,0.869368305,0.453348171,1.274070804,0.434684152,0.226674085,0.637035402,0.20421447,0.13934672,0.391614215,0.141119648,0.081724848,0.243680538,1.447101613,0.987436705,2.775050958,1.447101613
213,Dasyatis,MT_40,2007,247.63508,283.61109,1277.550448,680.8747187,1801.700265,0.840928655,0.448175696,1.185942506,0.420464327,0.224087848,0.592971253,0.193835852,0.137445215,0.363701388,0.141119648,0.081724848,0.243680538,1.373556801,0.973962285,2.577255489,1.373556801
214,Dasyatis,MT_40,2008,269.99105,262.4478967,1139.227237,628.1595749,1535.962512,0.74987945,0.413476734,1.011024567,0.374939725,0.206738367,0.505512284,0.236994904,0.175779713,0.429812839,0.141119648,0.081724848,0.243680538,1.679389848,1.245607651,3.045733493,1.679389848
215,Dasyatis,MT_40,2009,156.05142,224.5591833,1017.027028,573.5647235,1332.047327,0.669442973,0.377540482,0.876800418,0.334721487,0.188770241,0.438400209,0.153438813,0.117151558,0.272072904,0.141119648,0.081724848,0.243680538,1.087295888,0.83015767,1.92795906,1.087295888
216,Dasyatis,MT_40,2010,133.9688,186.6704233,925.0541488,510.8223773,1197.931335,0.608903188,0.336241262,0.788520554,0.304451594,0.168120631,0.394260277,0.144822657,0.111833455,0.262261024,0.141119648,0.081724848,0.243680538,1.02624021,0.792472604,1.858430262,1.02624021
217,Dasyatis,MT_40,2011,151.85016,147.2901267,878.2008712,458.6747334,1155.360436,0.578062712,0.301915848,0.76049889,0.289031356,0.150957924,0.380249445,0.172910509,0.131430985,0.33106284,0.141119648,0.081724848,0.243680538,1.22527594,0.931344336,2.345972689,1.22527594
218,Dasyatis,MT_40,2012,237.8474,174.5554533,874.0500784,412.3923266,1174.230714,0.575330515,0.271451139,0.772919971,0.287665257,0.13572557,0.386459985,0.272121021,0.202555935,0.576750305,0.141119648,0.081724848,0.243680538,1.928300028,1.435348922,4.08695963,1.928300028
219,Dasyatis,MT_40,2013,138.26519,175.9875833,834.9898368,334.7003042,1166.176283,0.549619689,0.220311516,0.767618261,0.274809845,0.110155758,0.38380913,0.165589069,0.118562855,0.413101477,0.141119648,0.081724848,0.243680538,1.173394858,0.840158383,2.927313685,1.173394858
220,Dasyatis,MT_40,2014,135.15453,170.4223733,777.609536,218.1474238,1167.777476,0.511849956,0.14359231,0.768672223,0.255924978,0.071796155,0.384336111,0.173807707,0.115736545,0.61955593,0.141119648,0.081724848,0.243680538,1.231633645,0.820130621,4.390288229,1.231633645
221,Dasyatis,MT_40,2015,138.88238,137.4340333,721.6486668,55.809957,1197.17647,0.475014543,0.036736077,0.788023675,0.237507272,0.018368039,0.394011837,0.192451516,0.116008277,2.488487493,0.13406777,0.077640983,0.231503599,1.435479352,0.86529579,18.56141477,1.363747137
222,Dasyatis,MT_60,2000,17.392,17.392,1267.112856,689.110647,2084.6892,0.731228045,0.397673363,1.203036653,0.365614023,0.198836682,0.601518326,0.013725691,0.00834273,0.025238327,0.141119648,0.081724848,0.243680538,0.097262795,0.059118135,0.178843468,0.097262795
223,Dasyatis,MT_60,2005,381.12072,199.25636,1517.296565,773.4596941,2313.949692,0.875604565,0.446349682,1.33533876,0.437802283,0.223174841,0.66766938,0.251184066,0.164705707,0.492748003,0.141119648,0.081724848,0.243680538,1.779936877,1.167135188,3.491703743,1.779936877
224,Dasyatis,MT_60,2006,308.24864,235.58712,1498.119218,790.6769842,2215.0105,0.864537663,0.45628547,1.278242732,0.432268832,0.228142735,0.639121366,0.205757083,0.139163512,0.38985407,0.141119648,0.081724848,0.243680538,1.458032851,0.986138456,2.762578244,1.458032851
225,Dasyatis,MT_60,2007,283.01152,324.12696,1449.190703,788.0490426,2053.957412,0.836301897,0.454768933,1.18530189,0.418150948,0.227384466,0.592650945,0.195289357,0.137788407,0.359129324,0.141119648,0.081724848,0.243680538,1.383856602,0.976394208,2.544856999,1.383856602
226,Dasyatis,MT_60,2008,308.5612,299.9404533,1291.427037,733.7290586,1753.432012,0.745259322,0.423421847,1.011874086,0.372629661,0.211710923,0.505937043,0.238930417,0.175975571,0.42053834,0.141119648,0.081724848,0.243680538,1.693105248,1.246995537,2.980012672,1.693105248
227,Dasyatis,MT_60,2009,178.34448,256.6390667,1157.658423,671.4626923,1513.451654,0.66806386,0.387489046,0.873385736,0.33403193,0.193744523,0.436692868,0.154056219,0.117839562,0.265605941,0.141119648,0.081724848,0.243680538,1.091670944,0.835032992,1.882132958,1.091670944
228,Dasyatis,MT_60,2010,153.1072,213.3376267,1059.148254,605.1768289,1362.959776,0.611215413,0.349236666,0.78653958,0.305607707,0.174618333,0.39326979,0.144556911,0.11233435,0.252995807,0.141119648,0.081724848,0.243680538,1.024357083,0.796022036,1.79277521,1.024357083
229,Dasyatis,MT_60,2011,173.54304,168.3315733,999.4121248,544.9165826,1317.331355,0.576742767,0.314461562,0.760208238,0.288371383,0.157230781,0.380104119,0.173645122,0.131738336,0.318476342,0.141119648,0.081724848,0.243680538,1.230481538,0.933522279,2.256782429,1.230481538
230,Dasyatis,MT_60,2012,271.8256,199.4919467,991.3606947,489.9251995,1330.898711,0.572096431,0.282727023,0.768037715,0.286048216,0.141363512,0.384018858,0.27419445,0.204242139,0.55483082,0.141119648,0.081724848,0.243680538,1.942992725,1.447297681,3.931634094,1.942992725
231,Dasyatis,MT_60,2013,158.01736,201.1286667,949.4910718,391.4541769,1327.502747,0.547934225,0.225901167,0.766077965,0.273967112,0.112950583,0.383038983,0.166423218,0.119033547,0.403667579,0.141119648,0.081724848,0.243680538,1.179305792,0.843493788,2.860463336,1.179305792
232,Dasyatis,MT_60,2014,154.46232,194.7684267,892.3693318,254.6685641,1328.160994,0.514970296,0.146964649,0.766457828,0.257485148,0.073482325,0.383228914,0.173092367,0.116297889,0.606522916,0.141119648,0.081724848,0.243680538,1.226564617,0.824108412,4.297933873,1.226564617
233,Dasyatis,MT_60,2015,158.72272,157.0674667,832.1905799,67.89008094,1359.751222,0.48024222,0.039178145,0.78468798,0.24012111,0.019589072,0.39234399,0.190728811,0.116729235,2.337936821,0.135543226,0.078495445,0.234051365,1.407143806,0.861195638,17.24864375,1.351539731
234,Epinephelus,MT,2005,65.2775,65.2775,13224.70479,10935.52971,15368.71361,1.045350217,0.86440178,1.21482395,0.522675109,0.43220089,0.607411975,0.004936027,0.004247428,0.005969304,0.031019254,0.019848096,0.048477904,0.159127845,0.136928752,0.192438669,0.159127845
235,Epinephelus,MT,2006,35.4773,50.3774,13562.0726,11308.53611,15713.64222,1.072017543,0.893886167,1.242088921,0.536008771,0.446943084,0.621044461,0.00261592,0.002257739,0.003137214,0.031019254,0.019848096,0.048477904,0.084332146,0.072785079,0.101137643,0.084332146
236,Epinephelus,MT,2007,52.2624,51.00573333,13939.37535,11662.52769,16133.21894,1.101841536,0.921867523,1.275254472,0.550920768,0.460933762,0.637627236,0.003749264,0.003239428,0.004481224,0.031019254,0.019848096,0.048477904,0.120868934,0.104432813,0.14446589,0.120868934
237,Epinephelus,MT,2008,70.1536,52.6311,14294.68702,12019.94574,16569.50507,1.12992724,0.950119726,1.309740822,0.56496362,0.475059863,0.654870411,0.00490767,0.004233898,0.005836432,0.031019254,0.019848096,0.048477904,0.158213656,0.136492592,0.18815515,0.158213656
238,Epinephelus,MT,2009,105.5084,75.9748,14609.49722,12387.99547,17000.55681,1.154811494,0.979212312,1.343813419,0.577405747,0.489606156,0.671906709,0.007221905,0.006206173,0.008516987,0.031019254,0.019848096,0.048477904,0.232820074,0.200074872,0.274570993,0.232820074
239,Epinephelus,MT,2010,116.7678,97.4766,14899.25344,12720.59798,17402.07618,1.177715349,1.005502964,1.375551621,0.588857674,0.502751482,0.68777581,0.007837158,0.006709992,0.009179427,0.031019254,0.019848096,0.048477904,0.252654621,0.216317018,0.295926751,0.252654621
240,Epinephelus,MT,2011,71.8734,98.04986667,15142.45928,12955.32444,17777.359,1.196939618,1.024056978,1.405215949,0.598469809,0.512028489,0.702607975,0.004746481,0.004042974,0.005547789,0.031019254,0.019848096,0.048477904,0.153017263,0.130337565,0.178849838,0.153017263
241,Epinephelus,MT,2012,61.709,83.45006667,15373.59447,13088.10667,18155.81693,1.215209759,1.034552784,1.435131254,0.607604879,0.517276392,0.717565627,0.00401396,0.003398856,0.004714891,0.031019254,0.019848096,0.048477904,0.129402225,0.109572449,0.151998863,0.129402225
242,Epinephelus,MT,2013,150.3946,94.659,15641.49883,13193.7179,18540.5707,1.236386328,1.042900851,1.465544216,0.618193164,0.521450425,0.732772108,0.009615102,0.008111649,0.011398955,0.031019254,0.019848096,0.048477904,0.309972047,0.261503677,0.367479997,0.309972047
243,Epinephelus,MT,2014,149.4021,120.5019,15896.18263,13219.41822,18898.45205,1.256517875,1.044932339,1.49383304,0.628258938,0.52246617,0.74691652,0.009398615,0.00790552,0.011301715,0.031019254,0.019848096,0.048477904,0.302992943,0.254858501,0.364345168,0.302992943
244,Epinephelus,MT,2015,423.57876,241.1251533,16119.56166,13120.79355,19243.0622,1.274174928,1.037136527,1.521072839,0.637087464,0.518568263,0.760536419,0.026277313,0.022012025,0.032283014,0.031019254,0.019848096,0.048477904,0.847129103,0.709624574,1.040741153,0.847129103
245,Epinephelus,MT_20,2005,78.333,78.333,16237.48891,13367.53752,18861.85472,1.045253641,0.860506655,1.214191581,0.522626821,0.430253327,0.60709579,0.004824207,0.004152985,0.005859942,0.031019254,0.019848096,0.048477904,0.155522972,0.133884105,0.188913069,0.155522972
246,Epinephelus,MT_20,2006,42.57276,60.45288,16655.0293,13821.7691,19296.09234,1.072131911,0.889746842,1.242144699,0.536065956,0.444873421,0.62107235,0.00255615,0.002206289,0.003080124,0.031019254,0.019848096,0.048477904,0.082405284,0.071126443,0.09929716,0.082405284
247,Epinephelus,MT_20,2007,62.71488,61.20688,17129.59745,14277.16127,19824.10919,1.102681222,0.919061739,1.276134655,0.551340611,0.45953087,0.638067328,0.0036612,0.003163566,0.004392672,0.031019254,0.019848096,0.048477904,0.118029915,0.101987177,0.141611129,0.118029915
248,Epinephelus,MT_20,2008,84.18432,63.15732,17565.13322,14734.81322,20368.99245,1.130717906,0.948522106,1.311210351,0.565358953,0.474261053,0.655605175,0.004792695,0.004132964,0.005713294,0.031019254,0.019848096,0.048477904,0.154507091,0.133238678,0.184185411,0.154507091
249,Epinephelus,MT_20,2009,126.61008,91.16976,17951.85752,15208.64332,20899.80855,1.155612456,0.979023906,1.345380502,0.577806228,0.489511953,0.672690251,0.007052757,0.006057954,0.008324877,0.031019254,0.019848096,0.048477904,0.22736706,0.195296577,0.268377723,0.22736706
250,Epinephelus,MT_20,2010,140.12136,116.97192,18313.50145,15624.13015,21399.86267,1.178892511,1.005769982,1.377570417,0.589446255,0.502884991,0.688785209,0.00765126,0.006547769,0.008968266,0.031019254,0.019848096,0.048477904,0.246661639,0.211087255,0.289119345,0.246661639
251,Epinephelus,MT_20,2011,86.24808,117.65984,18624.13708,15909.01137,21882.19517,1.198889016,1.024108602,1.408619541,0.599444508,0.512054301,0.704309771,0.004630984,0.003941473,0.005421335,0.031019254,0.019848096,0.048477904,0.149293855,0.12706537,0.174773225,0.149293855
252,Epinephelus,MT_20,2012,74.0508,100.14008,18925.65005,16094.76057,22348.67801,1.218298269,1.03606581,1.438648377,0.609149134,0.518032905,0.719324188,0.003912722,0.003313431,0.004600926,0.031019254,0.019848096,0.048477904,0.126138483,0.106818524,0.14832484,0.126138483
253,Epinephelus,MT_20,2013,180.47352,113.5908,19252.60946,16222.91323,22819.91503,1.239345582,1.044315363,1.468983253,0.619672791,0.522157682,0.734491626,0.009373977,0.007908597,0.011124606,0.031019254,0.019848096,0.048477904,0.302198666,0.254957693,0.358635519,0.302198666
254,Epinephelus,MT_20,2014,179.28252,144.60228,19572.71936,16258.7339,23261.372,1.259951972,1.046621242,1.497401101,0.629975986,0.523310621,0.748700551,0.009159817,0.007707306,0.011026844,0.031019254,0.019848096,0.048477904,0.295294552,0.248468465,0.355483854,0.295294552
255,Epinephelus,MT_20,2015,508.294512,289.350184,19850.97472,16166.03778,23680.12125,1.277864066,1.040654127,1.52435719,0.638932033,0.520327064,0.762178595,0.025605519,0.02146503,0.031442121,0.031019254,0.019848096,0.048477904,0.825471797,0.691990535,1.013632406,0.825471797
256,Epinephelus,MT_40,2005,91.3885,91.3885,19097.3566,14975.70149,22194.82513,1.044955567,0.819429776,1.214440645,0.522477783,0.409714888,0.607220322,0.004785401,0.004117559,0.006102452,0.031019254,0.019848096,0.048477904,0.154271942,0.132742037,0.196731104,0.154271942
257,Epinephelus,MT_40,2006,49.66822,70.52836,19587.29588,15801.82022,22709.51258,1.071763715,0.864632752,1.242602947,0.535881858,0.432316376,0.621301474,0.002535736,0.002187111,0.003143196,0.031019254,0.019848096,0.048477904,0.081747178,0.070508169,0.101330488,0.081747178
258,Epinephelus,MT_40,2007,73.16736,71.40802667,20135.70676,16613.67524,23332.48385,1.101771272,0.909055257,1.276690246,0.550885636,0.454527629,0.638345123,0.003633712,0.003135858,0.004404044,0.031019254,0.019848096,0.048477904,0.117143761,0.101093927,0.141977761,0.117143761
259,Epinephelus,MT_40,2008,98.21504,73.68354,20651.02381,17288.96342,23975.37249,1.129968023,0.946005196,1.311867368,0.564984012,0.473002598,0.655933684,0.00475594,0.004096497,0.005680794,0.031019254,0.019848096,0.048477904,0.153322208,0.13206304,0.183137676,0.153322208
260,Epinephelus,MT_40,2009,147.71176,106.36472,21120.27175,17876.8523,24610.59132,1.155643998,0.978172881,1.34662482,0.577821999,0.48908644,0.67331241,0.006993838,0.006001959,0.008262739,0.031019254,0.019848096,0.048477904,0.225467644,0.193491406,0.266374518,0.225467644
261,Epinephelus,MT_40,2010,163.47492,136.46724,21545.31138,18378.00427,25202.1011,1.178901014,1.005594558,1.378990631,0.589450507,0.502797279,0.689495316,0.007587494,0.006486559,0.00889514,0.031019254,0.019848096,0.048477904,0.244605948,0.209113966,0.286761894,0.244605948
262,Epinephelus,MT_40,2011,100.62276,137.2698133,21925.06395,18727.77648,25770.10975,1.199680045,1.024733145,1.410070525,0.599840023,0.512366572,0.705035262,0.004589394,0.003904631,0.005372915,0.031019254,0.019848096,0.048477904,0.147953081,0.125877646,0.173212274,0.147953081
263,Epinephelus,MT_40,2012,86.3926,116.8300933,22283.38807,18930.08893,26330.00703,1.219286569,1.035803133,1.440706586,0.609643285,0.517901567,0.720353293,0.003876996,0.003281146,0.004563771,0.031019254,0.019848096,0.048477904,0.12498675,0.105777726,0.147127056,0.12498675
264,Epinephelus,MT_40,2013,210.55244,132.5226,22670.75363,19102.14647,26877.07364,1.240482162,1.045217655,1.470640587,0.620241081,0.522608828,0.735320293,0.009287404,0.007833905,0.011022449,0.031019254,0.019848096,0.048477904,0.299407708,0.252549756,0.355342181,0.299407708
265,Epinephelus,MT_40,2014,209.16294,168.70266,23043.57751,19176.14415,27402.93286,1.260882074,1.049266608,1.499414177,0.630441037,0.524633304,0.749707089,0.009076843,0.007632867,0.010907456,0.031019254,0.019848096,0.048477904,0.292619652,0.246068684,0.351635009,0.292619652
266,Epinephelus,MT_40,2015,593.010264,337.5752147,23370.06232,19054.07737,27906.95054,1.278746437,1.042587445,1.526992658,0.639373219,0.521293722,0.763496329,0.025374783,0.021249554,0.031122486,0.031019254,0.019848096,0.048477904,0.818033323,0.685044025,1.003328021,0.818033323
267,Epinephelus,MT_60,2005,104.444,104.444,21411.13005,17673.67941,24876.10682,1.045312283,0.862846293,1.214475834,0.522656142,0.431423146,0.607237917,0.004878024,0.004198567,0.005909579,0.031019254,0.019848096,0.048477904,0.157257933,0.135353577,0.190513247,0.157257933
268,Epinephelus,MT_60,2006,56.76368,80.60384,21962.05375,18277.2333,25454.76438,1.072208916,0.892312383,1.242726461,0.536104458,0.446156191,0.621363231,0.002584625,0.002229983,0.003105704,0.031019254,0.019848096,0.048477904,0.083323259,0.07189027,0.100121822,0.083323259
269,Epinephelus,MT_60,2007,83.61984,81.60917333,22576.41639,18859.53986,26150.4799,1.102202701,0.920741158,1.276691972,0.55110135,0.460370579,0.638345986,0.003703858,0.003197641,0.004433822,0.031019254,0.019848096,0.048477904,0.119405129,0.103085676,0.142937735,0.119405129
270,Epinephelus,MT_60,2008,112.24576,84.20976,23146.0924,19442.96036,26863.1264,1.13001484,0.949224316,1.311484071,0.56500742,0.474612158,0.655742035,0.004849448,0.004178432,0.00577308,0.031019254,0.019848096,0.048477904,0.156336692,0.134704482,0.186112786,0.156336692
271,Epinephelus,MT_60,2009,168.81344,121.55968,23670.22564,20052.98098,27565.20055,1.155603537,0.979006119,1.345760017,0.577801768,0.48950306,0.672880008,0.00713189,0.006124151,0.008418371,0.031019254,0.019848096,0.048477904,0.229918161,0.197430624,0.271391807,0.229918161
272,Epinephelus,MT_60,2010,186.82848,155.96256,24136.37064,20599.18399,28226.22881,1.178361191,1.005672283,1.378032062,0.589180596,0.502836142,0.689016031,0.007740537,0.006618967,0.009069703,0.031019254,0.019848096,0.048477904,0.249539769,0.213382539,0.292389464,0.249539769
273,Epinephelus,MT_60,2011,114.99744,156.8797867,24544.03777,20987.85598,28834.56129,1.198263899,1.02464763,1.407731448,0.599131949,0.512323815,0.703865724,0.004685351,0.003988181,0.005479237,0.031019254,0.019848096,0.048477904,0.151046552,0.128571136,0.176639876,0.151046552
274,Epinephelus,MT_60,2012,98.7344,133.5201067,24937.66078,21211.1563,29442.57428,1.217480959,1.03554937,1.437415236,0.608740479,0.517774685,0.718707618,0.003959249,0.003353457,0.004654833,0.031019254,0.019848096,0.048477904,0.127638424,0.10810888,0.150062716,0.127638424
275,Epinephelus,MT_60,2013,240.63136,151.4544,25367.9068,21375.87101,30044.13956,1.238485989,1.043590903,1.46678424,0.619242995,0.521795451,0.73339212,0.009485661,0.008009261,0.011257149,0.031019254,0.019848096,0.048477904,0.305799131,0.258202897,0.362908434,0.305799131
276,Epinephelus,MT_60,2014,239.04336,192.80304,25782.53158,21423.24296,30644.3109,1.258728376,1.045903647,1.496085191,0.629364188,0.522951824,0.748042596,0.009271524,0.007800579,0.011158131,0.031019254,0.019848096,0.048477904,0.298895779,0.251475384,0.359716308,0.298895779
277,Epinephelus,MT_60,2015,677.726016,385.8002453,26155.87706,21282.73948,31200.74969,1.276955467,1.039044131,1.523251077,0.638477734,0.519522065,0.761625538,0.025911041,0.021721466,0.031843928,0.031019254,0.019848096,0.048477904,0.835321241,0.700257523,1.026585873,0.835321241
278,Lutjanus,MT,2005,70.2448,70.2448,396.8915397,245.9545453,694.9857068,0.639715531,0.396433098,1.120188026,0.319857765,0.198216549,0.560094013,0.176987396,0.101073733,0.285600739,0.141119648,0.081724848,0.243680538,1.254165512,0.716227221,2.02381981,1.254165512
279,Lutjanus,MT,2006,33.8796,52.0622,392.7171695,241.4413046,622.4242127,0.632987221,0.389158591,1.003232359,0.31649361,0.194579296,0.50161618,0.086269719,0.054431687,0.140322303,0.141119648,0.081724848,0.243680538,0.611323232,0.38571303,0.994349868,0.611323232
280,Lutjanus,MT,2007,102.1808,68.7684,402.1710055,246.6198976,587.8043821,0.64822505,0.397505522,0.947431615,0.324112525,0.198752761,0.473715808,0.254073015,0.173834703,0.414325044,0.141119648,0.081724848,0.243680538,1.800408509,1.231824945,2.93598411,1.800408509
281,Lutjanus,MT,2008,24.424,53.4948,397.0781498,242.6641802,518.6352631,0.640016312,0.39112964,0.835943827,0.320008156,0.19556482,0.417971914,0.061509302,0.047092826,0.100649383,0.141119648,0.081724848,0.243680538,0.435866325,0.333708497,0.713220195,0.435866325
282,Lutjanus,MT,2009,37.5152,54.70666667,404.5741268,243.9672897,493.0925691,0.652098436,0.39323001,0.794773743,0.326049218,0.196615005,0.397386872,0.09272763,0.076081455,0.153771434,0.141119648,0.081724848,0.243680538,0.657085186,0.5391273,1.089652902,0.657085186
283,Lutjanus,MT,2010,69.712,43.88373333,404.807408,247.0092675,509.3973028,0.652474442,0.398133114,0.821053949,0.326237221,0.199066557,0.410526975,0.172210287,0.136851922,0.282224229,0.141119648,0.081724848,0.243680538,1.220314035,0.969758102,1.999893229,1.220314035
284,Lutjanus,MT,2011,38.3592,48.5288,418.0208926,255.5669204,545.2257313,0.673772128,0.411926463,0.878802729,0.336886064,0.205963232,0.439401365,0.091763834,0.070354713,0.150094543,0.141119648,0.081724848,0.243680538,0.650255551,0.498546547,1.063597767,0.650255551
285,Lutjanus,MT,2012,40.0164,49.36253333,427.8936235,258.0932857,580.1456515,0.689685139,0.415998495,0.935087162,0.344842569,0.207999248,0.467543581,0.093519505,0.068976472,0.155046265,0.141119648,0.081724848,0.243680538,0.66269656,0.48878007,1.098686591,0.66269656
286,Lutjanus,MT,2013,29.5356,35.9704,439.8052306,256.4746626,618.7435197,0.708884439,0.413389575,0.997299765,0.35444222,0.206694788,0.498649882,0.067156091,0.047734803,0.115159914,0.141119648,0.081724848,0.243680538,0.475880515,0.338257667,0.816044507,0.475880515
287,Lutjanus,MT,2014,5.692,25.08133333,471.0164663,256.8034649,670.4389498,0.759191161,0.413919543,1.080623208,0.379595581,0.206959772,0.540311604,0.012084503,0.00848996,0.02216481,0.141119648,0.081724848,0.243680538,0.085633031,0.060161433,0.157063954,0.085633031
288,Lutjanus,MT,2015,40.62644,25.28468,518.5641493,260.9137213,734.5180826,0.835829205,0.420544514,1.183906882,0.417914603,0.210272257,0.591953441,0.078344097,0.055310333,0.155708331,0.141119648,0.081724848,0.243680538,0.555160802,0.391939281,1.103378111,0.555160802
289,Lutjanus,MT_20,2005,84.29376,84.29376,471.5407383,291.3876311,828.9080735,0.641893012,0.396656469,1.128365498,0.320946506,0.198328234,0.564182749,0.178762413,0.101692531,0.289283933,0.141119648,0.081724848,0.243680538,1.266743611,0.720612136,2.049919604,1.266743611
290,Lutjanus,MT_20,2006,40.65552,62.47464,469.515361,285.6744557,743.078313,0.639135932,0.38887931,1.011528247,0.319567966,0.194439655,0.505764124,0.086590394,0.054712295,0.142314159,0.141119648,0.081724848,0.243680538,0.61359559,0.387701471,1.008464528,0.61359559
291,Lutjanus,MT_20,2007,122.61696,82.52208,481.3959757,293.5543792,704.3506533,0.655308625,0.399605992,0.958809548,0.327654312,0.199802996,0.479404774,0.254711228,0.174085109,0.417697601,0.141119648,0.081724848,0.243680538,1.804931002,1.233599368,2.959882673,1.804931002
292,Lutjanus,MT_20,2008,29.3088,64.19376,470.7473019,286.5004122,618.9962045,0.640812933,0.390003657,0.842619324,0.320406466,0.195001829,0.421309662,0.062260155,0.047348917,0.102299329,0.141119648,0.081724848,0.243680538,0.441187006,0.335523209,0.724912021,0.441187006
293,Lutjanus,MT_20,2009,45.01824,65.648,478.5114788,292.2579978,584.3506868,0.651382053,0.397841271,0.795457512,0.325691027,0.198920635,0.397728756,0.094079749,0.077039766,0.154035956,0.141119648,0.081724848,0.243680538,0.666666553,0.545918069,1.091527352,0.666666553
