"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Profit_est","Fishing_est","PV_est","Revenue_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Profit_lo","Fishing_lo","PV_lo","Revenue_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Profit_hi","Fishing_hi","PV_hi","Revenue_hi","Status"
"3549","Dasyatis","MT",2035,38.968243863484,38.968243863484,38.9976262457234,56.325711463254,130.928807350322,69476.3386624051,0.379919681895905,26184.9013503833,69476.3386624051,18.9154679699403,18.9154679699403,10.7543675255653,9.53581614990222,73.1835214295992,11820.7698546851,0.132506358895937,4455.12383769302,2035,0,0,0,0,0,0,2.62378819017063,0,0,"No MPA"
"3550","Dasyatis","MT_20",2015,169.50475890903,169.50475890903,137.169665534852,124.82283576183,657.237292873022,148802.550235308,0.193556647064999,148802.550235308,148802.550235308,13.0622247969284,13.0622247969284,7.72439703078277,5.76857775580746,51.6517939049753,7176.47027610233,0.116077364389291,7176.47027610233,2015,270.84238958408,270.84238958408,425.664270886261,2618.47635930612,0,3085388.50421566,2.54113630906629,3085388.50421566,3085388.50421566,"No MPA"
"3551","Dasyatis","MT_20",2016,172.750033143521,172.750033143521,138.920864735936,133.508488183574,662.649669425383,159015.808418223,0.203135898755776,151443.627064975,159015.808418223,13.5762976413006,13.5762976413006,8.01209982068554,6.02534617023375,53.6385475554271,7494.50512808546,0.116653183068892,7137.62393150996,2016,0,0,0,0,0,0,2.54113630906629,0,0,"No MPA"
"3552","Dasyatis","MT_20",2017,174.172636880321,174.172636880321,139.678158948812,141.32463609758,661.003192276615,168259.920198679,0.213272023843504,152616.707663201,168259.920198679,14.098501360848,14.098501360848,8.30308952732009,6.28934050684522,55.652296575902,7821.38413441586,0.117254116553886,7094.22597225929,2017,0,0,0,0,0,0,2.54113630906629,0,0,"No MPA"
"3553","Dasyatis","MT_20",2018,173.739872359646,173.739872359646,139.448454125493,147.990340315286,652.461306086822,176216.860729813,0.223887482003801,152222.749793597,176216.860729813,14.6278006166907,14.6278006166907,8.59673356355826,6.56033850848954,57.6886916309707,8156.82608650282,0.117880822753508,7046.17305820349,2018,0,0,0,0,0,0,2.54113630906629,0,0,"No MPA"
"3554","Dasyatis","MT_20",2019,171.494699819384,171.494699819384,138.24736669225,153.254880649471,637.453792129601,182597.398655863,0.23488730936188,150223.331764738,182597.398655863,15.1630522177047,15.1630522177047,8.89234936861367,6.83806752179315,59.7429734777912,8500.48804129026,0.118533933227948,6993.3725485083,2019,0,0,0,0,0,0,2.54113630906629,0,0,"No MPA"
"3555","Dasyatis","MT_20",2020,167.550084135482,167.550084135482,136.099029409096,156.916981860068,616.635839678629,187162.257594811,0.24616212782395,146646.526200845,187162.257594811,15.7030052315897,15.7030052315897,9.1892061473119,7.12220171936145,61.8099779057417,8851.96203631945,0.119214048192781,6935.74388004171,2020,0,0,0,0,0,0,2.54113630906629,0,0,"No MPA"
"3556","Dasyatis","MT_20",2021,162.078237034164,162.078237034164,133.038504090414,158.840620245716,590.833723523327,189740.487984749,0.257592261144761,141587.273499567,189740.487984749,16.2463022832152,16.2463022832152,9.48652723354392,7.41235956170928,63.8841455775763,9210.77210606229,0.119921731294143,6873.21996045485,2021,0,0,0,0,0,0,2.54113630906629,0,0,"No MPA"
"3557","Dasyatis","MT_20",2022,155.296338822763,155.296338822763,129.115532660525,158.965379483167,560.983876700685,190242.74350369,0.269052650778305,135201.966000806,190242.74350369,16.7914821412971,16.7914821412971,9.78349308958457,7.70810156229265,65.9595371048682,9576.37167488755,0.120657504183608,6805.7485597295,2022,0,0,0,0,0,0,2.54113630906629,0,0,"No MPA"
"3558","Dasyatis","MT_20",2023,147.450524101266,147.450524101266,124.39801790874,157.310067252831,528.071827356594,188667.748837761,0.280418161352549,127697.758758739,188667.748837761,17.3369836808677,17.3369836808677,10.0792449416458,8.00892842201432,68.0298536244997,9948.14140522438,0.121421840927735,6733.29368208323,2023,0,0,0,0,0,0,2.54113630906629,0,0,"No MPA"
