"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Profit_est","Fishing_est","PV_est","Revenue_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Profit_lo","Fishing_lo","PV_lo","Revenue_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Profit_hi","Fishing_hi","PV_hi","Revenue_hi","Status"
"1","Atrina","MT",2015,253.755321829,253.755321829,1720.2581321805,402.8842031486,14068.8976390319,7830630.91472821,0.0315949852198957,7830630.91472821,8660120.13270412,196.6589639403,196.6589639403,0,265.034233943065,9617.32576305694,4635819.3765267,0.026818921191246,4635819.3765267,2015,331.737680082,331.737680082,6643.23489558384,643.613748143805,22669.85632744,12404735.6557825,0.0386085583793069,12404735.6557825,15377345.4401553,"MPA 2015"
"2","Atrina","MT",2016,279.971063016735,279.606262935851,1683.74967060858,495.738169142106,15256.5443404175,9626780.10051126,0.0352824341713377,9168362.00048692,10543276.3286508,191.384782684833,191.144801793987,0,314.131276311579,9302.95450585451,5516731.13672687,0.0327040669687575,5254029.65402559,2016,451.130140916057,450.547367142486,8309.10021075876,932.64400401988,30045.7297604053,18742555.2050846,0.0411934838232583,17850052.5762711,21852995.3856328,"MPA 2015"
"3","Atrina","MT",2017,303.605232374308,302.816074782118,1616.22471584862,605.2456684188,16266.7342302551,11727649.8667335,0.0397746018278596,10637324.1421619,12751110.3182121,185.128794666505,184.60915254204,0,367.574839538869,8934.86002419118,6485654.52750869,0.0396228421294429,5882679.8435453,2017,597.910022232066,596.353083674146,9830.76910218304,1348.30147232348,38526.640451707,27542943.7604353,0.0449921364268455,24982261.914227,30861634.5543733,"MPA 2015"
"4","Atrina","MT",2018,323.708011182077,322.449599248063,1532.78730670271,732.328510686645,17065.9346143372,14152814.2356473,0.0451957062333108,12225733.0617836,15306581.9078673,177.803714481404,176.961584769502,0,423.639313080874,8510.3785813984,7515131.60352804,0.047639844214157,6491853.23703966,2018,766.680144988969,763.686837447889,10862.4088770009,1935.90883211608,47450.1471890508,39540983.0024389,0.0504455280227857,34156987.8004007,43165706.5048261,"MPA 2015"
"5","Atrina","MT",2019,339.61209882531,337.852774806432,1449.58679746986,877.295500356824,17636.4665874313,16912622.0803021,0.0516739294715078,13914056.0406844,18223643.2440294,169.356533769828,168.147569202054,0,479.706295617971,8029.46332121265,8560930.08967031,0.0567724845984927,7043098.37129205,2019,944.257929062111,939.392131657185,11117.7747954082,2742.44147949856,55820.6147075555,55468761.51577,0.0580956382354897,45634287.3726647,59532829.2737399,"MPA 2015"
"6","Atrina","MT",2020,350.965685089883,348.681970723055,1380.49491185672,1039.67740320353,17975.0003817177,20004677.8797073,0.05933653604414,15674188.5705235,21503617.066549,159.786320092132,158.167053638873,0,532.303153754659,7495.54090100474,9561425.92241312,0.0669724352576188,7491627.3989605,2020,1110.83023268035,1103.80089754547,10582.221710696,3802.88838282156,62592.918700295,75879936.322661,0.0685608056547458,59453915.6187653,80560323.6530283,"MPA 2015"
"7","Atrina","MT",2021,357.702507596182,354.872535167657,1334.95788023937,1218.03907477179,18089.0892147567,23409517.299606,0.0683033348199437,17468542.2367975,25130730.6851111,149.161263929994,147.092235653557,0,577.35793032224,6916.11394240606,10440652.3682341,0.0781103282737055,7790975.54810694,2021,1245.59908213587,1236.30081162276,9597.5230041626,5124.44264465496,67056.7007892896,100961150.100812,0.0824851101527465,75338764.6673678,106484647.834765,"MPA 2015"
"8","Atrina","MT",2022,359.972875373659,356.570627277944,1317.3315432586,1409.7655412815,17993.2529686381,27085533.6240413,0.0786781976004817,19249183.0632178,29066852.7573199,137.630667453881,135.080031807693,0,610.702955914836,6302.86035084504,11116125.4697781,0.0899688033832188,7900022.83475525,2022,1334.42834570686,1322.83341114263,8674.18594852146,6678.91625447065,69040.3755487761,130432676.070971,0.100474052397241,92696067.722549,137077964.361599,"MPA 2015"
"9","Atrina","MT",2023,358.065734075899,354.05759399219,1327.35801311908,1610.84732616329,17705.7555155102,30963688.6274994,0.0905385517344861,20957443.2566916,33245958.1343784,125.426920981816,122.374068989053,55.4442600392496,628.773873147375,5726.47788574415,11511246.9242609,0.102248786683329,7791265.02437146,2023,1373.90347342065,1359.88450762319,8183.63406186302,8407.4452283568,68802.5454164849,163555092.005703,0.123031153826969,110700524.129683,171649632.252675,"MPA 2015"
"10","Atrina","MT",2024,352.344534758653,347.688557145295,1361.20049259508,1815.72374465853,17246.5762858334,34943108.4752789,0.103923185782629,22524639.2835304,37569418.9669079,113.956909926309,110.445676181352,129.738344803509,636.776349150708,5215.92864765199,11703418.3624348,0.114733774885781,7544127.82665253,2024,1369.17065378805,1352.40743589077,8217.47178893006,10227.5363448413,66775.7176426764,199118642.362277,0.150493089479567,128353652.251907,209030461.409313,"MPA 2015"
"11","Atrina","MT",2025,343.206868088084,337.854388944274,1412.56939101798,2017.26768521011,16636.5255124974,38889150.3458335,0.118819314619892,23874564.8162464,41903717.5982989,103.796980088275,99.8965115367794,181.097584934525,638.952948360637,4754.17281567438,11763971.7553979,0.127283360317295,7222058.17491794,2025,1328.83678108926,1308.85025346002,8659.28565830923,12032.8120925051,63382.2046808513,235329166.554832,0.182949088337527,144471694.292712,247453414.961448,"MPA 2015"
"12","Atrina","MT",2026,331.066857698699,324.965748601977,1473.72026298917,2206.99981528887,15897.144851101,42635739.5539546,0.135150539751319,24928233.8920807,46082408.4769293,94.6080390319202,90.3706149160693,215.906344399267,634.606824076597,4331.2349118812,11679811.8457158,0.139743165528452,6828944.08661647,2026,1261.30587314894,1237.55245287012,9310.90265032766,13690.4811452333,58978.8727656669,269694517.02392,0.220144668743777,157684798.484056,284433533.947813,"MPA 2015"
"13","Atrina","MT",2027,316.35318253691,309.452036702465,1536.30052588601,2375.59535146869,15050.9488796839,45993519.3537542,0.152767931334318,25610912.5698441,49913918.7162172,86.1915747464359,81.6593541052269,238.127568666638,623.542453338558,3941.28780656807,11446763.5297649,0.15195435914724,6373986.25040334,2027,1173.67956803677,1145.6452548398,9971.09526500194,15048.6498115949,53873.283905877,299108215.427615,0.261396911465943,166554646.43441,316843838.096217,"MPA 2015"
"14","Atrina","MT",2028,299.51388270571,291.766514135635,1592.10443691059,2513.68885674985,14121.6170912746,48764464.1181159,0.171446707644003,25860836.4746132,53195902.5845095,78.4316273507047,73.6406157857837,250.466647715207,606.010166832175,3580.95327588618,11069336.4983951,0.163762920655647,5870305.48257614,2028,1072.07834972695,1039.35432569238,10469.5651313335,15959.3286720636,48350.7963411123,320252523.889852,0.305565323319838,169836751.016831,341311571.174317,"MPA 2015"
"15","Atrina","MT",2029,281.020180116364,272.389902990228,1633.78328059399,2612.89880046862,13133.8712942738,50762078.9534943,0.190890651813885,25638299.3068383,55735344.7989782,71.2609701901351,66.2433653049159,254.950789009449,582.635376430981,3248.25108357943,10559880.2496673,0.175028003749624,5333457.10157728,2029,962.180847188135,924.51868460667,10684.2560228911,16312.278966704,42685.111234718,330283157.641831,0.35111713461531,166815438.339055,354900566.30285,"MPA 2015"
"16","Atrina","MT",2030,261.364038756049,251.827258621955,1655.49797528464,2666.90576539825,12112.9267240261,51834439.7807947,0.210745353866145,24933251.804529,57371728.7257619,64.6401965632307,59.4257330277279,253.220888819147,554.327771113238,2941.92973774984,9937101.51589873,0.185628718117896,4779915.73461299,2030,849.433713570889,806.777090027604,10553.4716414686,16066.485116935,37129.4411357083,327583708.280025,0.396296644735001,157573364.738737,355870929.803731,"MPA 2015"
"17","Atrina","MT",2031,241.047241808119,230.595966012327,1653.4416686052,2672.36049210071,11083.5566247348,51885738.9589961,0.230619705593467,23769454.8441542,57998966.1237499,58.5444017812218,53.1610624316376,246.673348685315,522.177412477817,2661.04233460775,9224110.38838107,0.195468826863106,4225671.24903794,2031,738.875878600596,691.364475781892,10079.8138408253,15264.3868277176,31897.3567459973,312275751.004622,0.439364920403299,143057119.573735,344202791.509217,"MPA 2015"
"18","Atrina","MT",2032,220.562776832222,209.20577337739,1626.13491535857,2629.40334006462,10068.9311965739,50891452.0259852,0.250113204920476,22203771.9466442,57581187.4013944,52.9547424586943,47.4290705409356,236.522614063094,487.349534001165,2404.68974275192,8446264.00962107,0.204479143614098,3685077.01008447,2032,634.757399245347,582.702839674108,9321.04595338216,14021.2292053557,27145.1189344525,286235373.114856,0.478841773523241,124883545.16707,321632144.186169,"MPA 2015"
"19","Atrina","MT",2033,200.371730811821,188.134240038082,1574.42029483708,2541.65707128134,9089.45692935593,48903239.7810002,0.268845137962448,20320306.2189427,56158435.7344759,47.8533258807633,42.2104982583227,223.824023348224,450.989942987002,2171.8809954907,7629094.49830399,0.212617719187235,3170046.34198119,2033,540.187866795606,484.028470907857,8369.10671448772,12494.2350349618,22963.8312180907,252595011.076566,0.513679033651458,104958444.418794,291172175.182488,"MPA 2015"
"20","Atrina","MT",2034,180.880192894183,167.802299471369,1501.14764186105,2415.68821136007,8161.83846643409,46042126.5927682,0.286481148098137,18220432.9460177,53840691.8771439,43.220431810265,37.4842042382315,209.479907668545,414.149899622242,1961.47477596497,6796557.34417572,0.219868159668085,2689628.53190124,2034,456.980241240004,397.226370839161,7324.80596443965,10845.3834969016,19383.4998152279,214956498.923129,0.543325286114322,85065585.9052953,256340274.263236,"MPA 2015"
