"","Name","Adjusted","Year","Biomass_est","Biomass_lo","Biomass_hi","Catch_est","Catch_lo","Catch_hi","Status"
"1595","Scomberomorus","MT_60",2034,16222.7257752367,9000.20412529191,9225.44844029758,5513.62718794471,2086.78421702651,3875.80010011292,"MPA"
"1596","Scomberomorus","MT_60",2035,16211.3488357285,8994.81920352217,9069.60720456989,5508.20469088754,2085.10547990211,3740.70369578319,"MPA"
"1597","Sphoeroides","MT",2016,93.9971419937917,75.1758656620825,133.203098716253,60.2859648971226,23.3924306657198,142.598108725237,"MPA"
"1598","Sphoeroides","MT",2017,83.839519347298,71.8295162600795,113.795873025333,49.3873919172544,21.7180075882709,100.173555335522,"MPA"
"1599","Sphoeroides","MT",2018,76.5370443002344,69.1856854366632,100.908286460004,41.8050825160659,20.414124410328,75.164913564229,"MPA"
"1600","Sphoeroides","MT",2019,70.7897294086752,67.008935204254,90.7457182844677,36.2106917249099,19.3718817657577,58.7924414272106,"MPA"
"1601","Sphoeroides","MT",2020,65.973213180462,65.1566395629983,82.5240062950803,31.9057016884546,18.5214473883692,47.3186973544748,"MPA"
"1602","Sphoeroides","MT",2021,61.8205467482158,63.5450791450002,75.9841022230236,28.4813729445632,17.815499258951,38.870110725117,"MPA"
"1603","Sphoeroides","MT",2022,58.2086473488887,62.1247501565774,70.8163723954368,25.6833476757833,17.2208207511456,32.4432294445291,"MPA"
"1604","Sphoeroides","MT",2023,55.0586305144316,60.8643724755185,66.7228928875378,23.3479784326274,16.7135551333996,27.4575322843977,"MPA"
"1605","Sphoeroides","MT",2024,52.30508333088,59.74193127206,63.4614096115102,21.3667300224026,16.2762664851197,23.5379890817281,"MPA"
"1606","Sphoeroides","MT",2025,49.8902518272782,58.7402365948272,60.8462306658608,19.6646731761024,15.8959910222913,20.424980968776,"MPA"
"1607","Sphoeroides","MT",2026,47.7638008791985,57.8449071158339,58.7369620504013,18.1877744763183,15.5629041966019,17.932283265684,"MPA"
"1608","Sphoeroides","MT",2027,45.8828054974949,57.0434917849578,57.0270967609184,16.8955940165473,15.2694069230683,15.9230368292649,"MPA"
"1609","Sphoeroides","MT",2028,44.2112072167459,56.3250713516908,55.635080859565,15.7570030584306,15.0095027771238,14.2947125801724,"MPA"
"1610","Sphoeroides","MT",2029,42.7189476460372,55.6800434962683,54.4977953993408,14.7475342381749,14.7783732947086,12.9692529420514,"MPA"
"1611","Sphoeroides","MT",2030,41.3810274554147,55.0999721377322,53.5658837184511,13.8476444143461,14.5720852934796,11.8864083767553,"MPA"
"1612","Sphoeroides","MT",2031,40.1766295450431,54.5774586154236,52.8003913256215,13.0415194118211,14.3873854292053,10.9991281303027,"MPA"
"1613","Sphoeroides","MT",2032,39.0883609219113,54.1060227315548,52.1703243470608,12.3162210303738,14.2215526985049,10.2703019817324,"MPA"
"1614","Sphoeroides","MT",2033,38.1016224509191,53.6799919767636,51.6508513316911,11.6610616762234,14.0722900312401,9.67041333894459,"MPA"
"1615","Sphoeroides","MT",2034,37.2040956299947,53.2943998674876,51.2219605842232,11.0671364760668,13.9376428220067,9.17581834625592,"MPA"
"1616","Sphoeroides","MT",2035,36.3853288678265,52.9448943274151,50.8674441973558,10.526967596574,13.815936474425,8.76746404241743,"MPA"
"1617","Sphoeroides","MT_20",2016,91.8710420356262,89.4945032009833,152.870495812162,67.5741838118307,27.9788667896022,166.728401952217,"MPA"
"1618","Sphoeroides","MT_20",2017,79.2000669462657,85.4136305032964,129.344024971562,52.1894704351912,25.9400515660979,114.725464578015,"MPA"
"1619","Sphoeroides","MT_20",2018,70.5701349501669,82.1845484475017,114.140111958294,41.8390813970111,24.3473483776121,84.4833432908146,"MPA"
"1620","Sphoeroides","MT_20",2019,64.1457609527006,79.523652856917,102.437134264826,34.4332894592862,23.0705816031695,64.9444074048086,"MPA"
"1621","Sphoeroides","MT_20",2020,58.9872781284745,77.2572199969895,93.0889520123785,28.9072707593862,22.0260178929289,51.4478471063626,"MPA"
"1622","Sphoeroides","MT_20",2021,54.6658851279534,75.2823258896824,85.7282660462687,24.6492020407748,21.1567499763525,41.6619960593247,"MPA"
"1623","Sphoeroides","MT_20",2022,50.9905900238117,73.5379593451056,79.9821421984078,21.2809332399997,20.4227154840955,34.3326624239668,"MPA"
"1624","Sphoeroides","MT_20",2023,47.8559793220005,71.9858459596172,75.4957779341483,18.559656687882,19.7950600534311,28.7356377339463,"MPA"
"1625","Sphoeroides","MT_20",2024,45.1832784331356,70.5994091844282,71.9788538256661,16.3252632725566,19.252647246547,24.4070510395479,"MPA"
"1626","Sphoeroides","MT_20",2025,42.9044655535944,69.3581514543925,69.2079997744798,14.4685016221971,18.7797398264818,21.0279357676279,"MPA"
"1627","Sphoeroides","MT_20",2026,40.9596844009059,68.2450432608702,67.0143935528455,12.9116209479958,18.3644052729611,18.3706458858255,"MPA"
"1628","Sphoeroides","MT_20",2027,39.2971350359981,67.2453701686221,65.2704257729759,11.5970609626053,17.9974151056341,16.2687692874026,"MPA"
"1629","Sphoeroides","MT_20",2028,37.8727769356523,66.3462147041541,63.8789916944105,10.4808658317698,17.6714900393804,14.5984145614577,"MPA"
"1630","Sphoeroides","MT_20",2029,36.6496025715158,65.5361893665681,62.7655603970311,9.5286902493632,17.3807831072763,13.2659766727609,"MPA"
"1631","Sphoeroides","MT_20",2030,35.5967009573147,64.8052600951054,61.8724393826067,8.71323629472127,17.1205227834284,12.1998557863552,"MPA"
"1632","Sphoeroides","MT_20",2031,34.6883030822698,64.1446004033275,61.1546263002879,8.0125190579435,16.8867624537242,11.3447219425244,"MPA"
"1633","Sphoeroides","MT_20",2032,33.9029108580876,63.5464576591636,60.5767844011737,7.40864260715558,16.6762007405409,10.6574521985474,"MPA"
"1634","Sphoeroides","MT_20",2033,33.2225471681529,63.0040279334081,60.111010745247,6.88690849040701,16.4860496565308,10.1042004182253,"MPA"
"1635","Sphoeroides","MT_20",2034,32.6321303382758,62.5113401515688,59.7351692411603,6.43515100790911,16.3139356899243,9.65824674115183,"MPA"
"1636","Sphoeroides","MT_20",2035,32.1189611924052,62.0631507759645,59.4316306980164,6.04323255328778,16.1578240893188,9.29839615867911,"MPA"
"1637","Sphoeroides","MT_40",2016,107.360753631754,104.236936070293,178.338911774563,79.0769925469033,32.7896610474584,194.636411158012,"MPA"
"1638","Sphoeroides","MT_40",2017,92.8384709774019,99.6141941415378,151.290523661969,61.2824055534018,30.4385571430369,134.39529596906,"MPA"
"1639","Sphoeroides","MT_40",2018,82.9211814095829,95.9658350390433,133.701711639059,49.3050880503984,28.6095021291979,99.3001527351987,"MPA"
"1640","Sphoeroides","MT_40",2019,75.4916869524987,92.9621569565638,120.06046598444,40.725938304526,27.1486535077692,76.5808061096654,"MPA"
"1641","Sphoeroides","MT_40",2020,69.484985827786,90.4045547433297,109.128246867027,34.3136718983246,25.9574505427125,60.8476525912207,"MPA"
"1642","Sphoeroides","MT_40",2021,64.4290995054709,88.177523774217,100.507824921736,29.3614536564017,24.9691579087514,49.4061419963194,"MPA"
"1643","Sphoeroides","MT_40",2022,60.1177361850174,86.2134579835352,93.7671633012632,25.4332839400476,24.1369779145127,40.8111474872987,"MPA"
"1644","Sphoeroides","MT_40",2023,56.4345086359929,84.4699103274508,88.4925694213731,22.2501376762222,23.4273426259465,34.2286224472013,"MPA"
"1645","Sphoeroides","MT_40",2024,53.2892399199758,82.9169920058905,84.3465295845724,19.6285396251484,22.8157544091741,29.1228517336044,"MPA"
"1646","Sphoeroides","MT_40",2025,50.602708311926,81.5312381240709,81.0700299857999,17.4433627599463,22.2840236191221,25.1246834155559,"MPA"
"1647","Sphoeroides","MT_40",2026,48.3049754816917,80.2928928902401,78.4675413156252,15.6054370078689,21.8183789264813,21.9703397268303,"MPA"
"1648","Sphoeroides","MT_40",2027,46.3356329815365,79.1847663645373,76.3912761465199,14.0486259082262,21.4081743227031,19.4667965686342,"MPA"
"1649","Sphoeroides","MT_40",2028,44.6434806323511,78.1917338893264,74.7286890027372,12.7223475489286,21.0450106079903,17.4701857721689,"MPA"
"1650","Sphoeroides","MT_40",2029,43.1856182901699,77.3004696197756,73.3932798944943,11.5870373307773,20.7221382701632,15.8716552802751,"MPA"
"1651","Sphoeroides","MT_40",2030,41.9262928515401,76.4992549006305,72.3179694522282,10.6112255917873,20.4340470725619,14.5878007897336,"MPA"
"1652","Sphoeroides","MT_40",2031,40.8357434715554,75.7778083619894,71.450318955003,9.76955215303132,20.1761784723065,13.5540413145552,"MPA"
"1653","Sphoeroides","MT_40",2032,39.8891622688756,75.1271248448744,70.7490500643768,9.04136073458303,19.9447193338244,12.7199292213031,"MPA"
"1654","Sphoeroides","MT_40",2033,39.0658089285539,74.5393231243716,70.1814786549278,8.40967329665811,19.7364503427706,12.0457689218504,"MPA"
"1655","Sphoeroides","MT_40",2034,38.3482781962248,74.0075050251503,69.7215984920749,7.86042463098723,19.5486320612557,11.5001357614699,"MPA"
"1656","Sphoeroides","MT_40",2035,37.7219030273781,73.5256279287681,69.3486324752196,7.38188121213109,19.3789175334115,11.0580282302691,"MPA"
"1657","Sphoeroides","MT_60",2016,135.591810184116,117.871250532444,203.622653587295,93.4581203600358,37.3281247782029,223.140289160488,"MPA"
"1658","Sphoeroides","MT_60",2017,119.196592128996,112.502117089741,173.121386604926,74.5871846552461,34.5914681425422,154.282970805505,"MPA"
"1659","Sphoeroides","MT_60",2018,107.669407098218,108.271864147476,153.222536675153,61.6726348530835,32.4705459555959,114.148708525878,"MPA"
"1660","Sphoeroides","MT_60",2019,98.7708260004066,104.7948304462,137.688305145199,52.2745195834253,30.7814803959997,88.154260054535,"MPA"
"1661","Sphoeroides","MT_60",2020,91.4126653731849,101.840086158457,125.203264971998,45.1344311976832,29.4073087843164,70.1369379260535,"MPA"
"1662","Sphoeroides","MT_60",2021,85.1277685349344,99.2733236614931,115.352779543783,39.5247274656538,28.2693125224037,57.0172083381542,"MPA"
"1663","Sphoeroides","MT_60",2022,79.7065844818957,97.0153399360778,107.648023571314,34.9957290361395,27.3125651479607,47.1487549142324,"MPA"
"1664","Sphoeroides","MT_60",2023,75.0203075528815,95.0157950940703,101.61577602553,31.2596649965766,26.4978215434665,39.5825653627417,"MPA"
"1665","Sphoeroides","MT_60",2024,70.9639537940824,93.2388920045586,96.8704142097265,28.1268215425138,25.7965211959159,33.7076547240097,"MPA"
"1666","Sphoeroides","MT_60",2025,67.4448910401703,91.6564522894344,93.1166068778378,25.4670431409731,25.1874966752942,29.1022523553321,"MPA"
"1667","Sphoeroides","MT_60",2026,64.3821675311405,90.2448325916819,90.1316994184725,23.1869577031767,24.6547409010132,25.4647442516902,"MPA"
"1668","Sphoeroides","MT_60",2027,61.7066039126929,88.9835879601017,87.7475017333212,21.2169479431717,24.1858900957528,22.5743173501032,"MPA"
"1669","Sphoeroides","MT_60",2028,59.360029010807,87.854850428411,85.8359398785661,19.503573452755,23.7711977591648,20.2663276807971,"MPA"
"1670","Sphoeroides","MT_60",2029,57.2939445705941,86.8429743921203,84.2985515906161,18.004919564524,23.4028388029239,18.4161471182212,"MPA"
"1671","Sphoeroides","MT_60",2030,55.4680328230044,85.9342747374011,83.0589413307788,16.6875672766332,23.0744314728128,16.9282306383982,"MPA"
"1672","Sphoeroides","MT_60",2031,53.8487483555963,85.1167989090136,82.057346339203,15.5245176132624,22.780702170344,15.7285475104759,"MPA"
"1673","Sphoeroides","MT_60",2032,52.4080933038393,84.3801174369421,81.246684383074,14.4937149845353,22.5172448221934,14.7592241784728,"MPA"
"1674","Sphoeroides","MT_60",2033,51.122596243372,83.7151313035006,80.5896413219713,13.5769671339094,22.2803439337856,13.9746826582278,"MPA"
"1675","Sphoeroides","MT_60",2034,49.9724797241311,83.1138975057294,80.0564968159212,12.7591386048383,22.0668415374866,13.338807396235,"MPA"
"1676","Sphoeroides","MT_60",2035,48.9409890589086,82.5694737395082,79.6234806311498,12.0275386278068,21.8740351524211,12.8228353574669,"MPA"
"1677","Squatina","MT",2016,1262.12693416712,791.601013205513,2310.51462322089,93.1599032962677,31.1996533534754,277.488930840579,"MPA"
"1678","Squatina","MT",2017,1226.67058369436,774.603030979462,2228.03687499869,90.1265042495273,30.452686895551,265.479989107206,"MPA"
"1679","Squatina","MT",2018,1193.15210720389,758.396555943083,2151.46293411099,87.2672595454943,29.7437255533907,254.298890977991,"MPA"
"1680","Squatina","MT",2019,1161.42052201345,742.925979802565,2080.27813919662,84.5648078783707,29.0693124073108,243.855366366693,"MPA"
"1681","Squatina","MT",2020,1131.34104337246,728.14109859423,2014.02771936063,82.0057100308434,28.4267157460597,234.079559811348,"MPA"
"1682","Squatina","MT",2021,1102.79240700485,713.996355287049,1952.30537232775,79.5786573756641,27.813602774979,224.913161255761,"MPA"
"1683","Squatina","MT",2022,1075.66497702894,700.450262346222,1894.74548530853,77.2737744502208,27.2279144165305,216.305763562255,"MPA"
"1684","Squatina","MT",2023,1049.85927384101,687.464930533426,1841.0173041086,75.0822746923672,26.6678035903906,208.212970758069,"MPA"
"1685","Squatina","MT",2024,1025.28477089532,675.005671714215,1790.8203366422,72.9962562730508,26.1315983176909,200.595230585852,"MPA"
"1686","Squatina","MT",2025,1001.85888390548,663.040658111745,1743.88062388066,71.0085644128543,25.6177764651413,193.417028349789,"MPA"
"1687","Squatina","MT",2026,979.506107365726,651.540626835586,1699.94765925107,69.1126899719495,25.1249467918286,186.64628854164,"MPA"
"1688","Squatina","MT",2027,958.157268726457,640.478621810813,1658.79181157298,67.3026901012597,24.6518338345842,180.253908846571,"MPA"
"1689","Squatina","MT",2028,937.748879137442,629.829767171314,1620.20214855945,65.5731235427264,24.1972653716055,174.213385049086,"MPA"
"1690","Squatina","MT",2029,918.222564918971,619.57106744285,1583.98458396863,63.9189963782105,23.7601617595505,168.500501978242,"MPA"
"1691","Squatina","MT",2030,899.524567387288,609.681230727721,1549.96028889848,62.3357156654982,23.3395267153753,163.093074538367,"MPA"
"1692","Squatina","MT",2031,881.605301096648,600.140511761904,1517.96432003813,60.8190492903202,22.9344392606307,157.970727985425,"MPA"
"1693","Squatina","MT",2032,864.418962357591,590.930572225549,1487.84442682951,59.3650908754775,22.5440466288691,153.11470971797,"MPA"
"1694","Squatina","MT",2033,847.923181267436,582.034356093758,1459.46000653348,57.9702288996997,22.1675579870261,148.507726840088,"MPA"
"1695","Squatina","MT",2034,832.07871157276,573.435978144438,1432.68118178034,56.6311193790878,21.804238854166,144.133805086518,"MPA"
"1696","Squatina","MT",2035,816.849153555006,565.120624011616,1407.38797971546,55.3446615997249,21.4534061233995,139.978165632852,"MPA"
"1697","Squatina","MT_20",2016,1498.88452230457,942.34634492766,2746.19227292794,111.713997646123,37.4262517449736,332.672034844654,"MPA"
"1698","Squatina","MT_20",2017,1455.86980455892,921.958603009042,2645.55978191615,108.003017545663,36.5234983810143,317.930946149821,"MPA"
"1699","Squatina","MT_20",2018,1415.22927775262,902.521455186233,2552.21315376574,104.507136210356,35.6667267476827,304.22053204775,"MPA"
"1700","Squatina","MT_20",2019,1376.77652535308,883.968038881227,2465.50840125174,101.20485538847,34.8517520661837,291.427698145665,"MPA"
"1701","Squatina","MT_20",2020,1340.34525325285,866.237996899187,2384.87736714161,98.0794930223982,34.0752670834611,279.464666029499,"MPA"
"1702","Squatina","MT_20",2021,1305.78596704297,849.276564518247,2309.81333050987,95.1170005515511,33.3344475064111,268.258110171846,"MPA"
"1703","Squatina","MT_20",2022,1272.96361496051,833.033873797291,2239.86113561795,92.3051096411752,32.6268005301616,257.744663764285,"MPA"
"1704","Squatina","MT_20",2023,1241.75575076465,817.464386042871,2174.60976422536,89.6329085479459,31.9500901278772,247.868563447961,"MPA"
"1705","Squatina","MT_20",2024,1212.05103134421,802.526413512638,2113.68646830843,87.0905894061887,31.302292369097,238.580183956773,"MPA"
"1706","Squatina","MT_20",2025,1183.74795473343,788.181709156138,2056.75200503089,84.6692769671147,30.6815648244282,229.835019931142,"MPA"
"1707","Squatina","MT_20",2026,1156.75378257741,774.395110912908,2003.49669831115,82.3609020029717,30.0862236012941,221.592926855678,"MPA"
"1708","Squatina","MT_20",2027,1130.98361005697,761.134231069231,1953.63714343168,80.1581020203613,29.5147250293232,213.817528240103,"MPA"
"1709","Squatina","MT_20",2028,1106.35955688072,748.369183515825,1906.91342371823,78.0541401976672,28.9656504697913,206.475737624264,"MPA"
"1710","Squatina","MT_20",2029,1082.81005946967,736.072343271403,1863.0867412388,76.0428373751551,28.4376933956015,199.537364387017,"MPA"
"1711","Squatina","MT_20",2030,1060.26924878512,724.218133706518,1821.93738559854,74.1185139285649,27.9296482223692,192.974783325803,"MPA"
"1712","Squatina","MT_20",2031,1038.67640130247,712.782837696972,1783.26298063652,72.2759394484323,27.4404005485048,186.762654317075,"MPA"
"1713","Squatina","MT_20",2032,1017.97545289214,701.744429551079,1746.87696052616,70.5102887776968,26.9689185626403,180.877682247264,"MPA"
"1714","Squatina","MT_20",2033,998.114567101115,691.082425044645,1712.60723579542,68.8171033452891,26.5142454376008,175.298409900796,"MPA"
"1715","Squatina","MT_20",2034,979.045750694763,680.777747295094,1680.29501692537,67.1922569821396,26.0754925695415,170.005038175258,"MPA"
"1716","Squatina","MT_20",2035,960.724510417201,670.812606533588,1649.79376896633,65.6319255754402,25.6518335480573,164.979269178084,"MPA"
"1717","Squatina","MT_40",2016,1762.04660610556,1106.58438382931,3217.99774085612,130.40095373487,43.8086440836719,387.224923372443,"MPA"
"1718","Squatina","MT_40",2017,1712.27745726456,1082.8815102653,3102.15954051321,126.133279638257,42.7619649660711,370.341696302339,"MPA"
"1719","Squatina","MT_40",2018,1665.23482088319,1060.27680506581,2994.64786942848,122.111170230252,41.7682852228946,354.628895504056,"MPA"
"1720","Squatina","MT_40",2019,1620.70590417326,1038.69347939069,2894.73198554825,118.310132719269,40.822792494115,339.958491402478,"MPA"
"1721","Squatina","MT_40",2020,1578.50077473831,1018.06218071771,2801.76662714375,114.711196453609,39.9216890012339,326.231294619306,"MPA"
"1722","Squatina","MT_40",2021,1538.44858262993,998.319949897536,2715.17575030982,111.298395158696,39.0617329243959,313.364488708612,"MPA"
"1723","Squatina","MT_40",2022,1500.39488832081,979.409427948053,2634.44141968496,108.057785827733,38.2400628112514,301.286494890759,"MPA"
"1724","Squatina","MT_40",2023,1464.19958294688,961.2782094251,2559.09546738652,104.976963776934,37.454111307057,289.934295135674,"MPA"
"1725","Squatina","MT_40",2024,1429.73518823397,943.878297497676,2488.71291184819,102.04477465559,36.7015537653159,279.251774660684,"MPA"
"1726","Squatina","MT_40",2025,1396.88542834641,927.165636415539,2422.90661607938,99.25112001297,35.9802731759473,269.188574474849,"MPA"
"1727","Squatina","MT_40",2026,1365.54401002013,911.099705978778,2361.32287361254,96.586813969064,35.2883339027558,259.699238168047,"MPA"
"1728","Squatina","MT_40",2027,1335.61356907614,895.643167200132,2303.63771527481,94.0434710045007,34.6239607684865,250.742546702825,"MPA"
"1729","Squatina","MT_40",2028,1307.00475350345,880.761551031881,2249.55378952157,91.6134144381254,33.9855217204031,242.280982608925,"MPA"
"1730","Squatina","MT_40",2029,1279.63542070555,866.422983765909,2198.79770623671,89.2895996745485,33.3715130908404,234.280288363111,"MPA"
"1731","Squatina","MT_40",2030,1253.429931402,852.597943931363,2151.11775880352,87.0655486088346,32.7805468550802,226.709096294741,"MPA"
"1732","Squatina","MT_40",2031,1228.3185261206,839.259046415841,2106.28195691346,84.9352928286907,32.2113394943328,219.538614584163,"MPA"
