"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Status"
"184","Lutjanus argentiventris","MT_20",2019,2.52343653066819,2.52343653066819,0.435761154190842,0.272739887619273,2.68645779723976,1.36448582121484,1.36448582121484,0.181549314377558,0.0895973823286787,1.45643775326372,4.0516221232583,4.0516221232583,1.02463433801113,0.787446422661077,4.28881003860836,"MPA"
"185","Lutjanus argentiventris","MT_20",2020,2.68645779723976,2.68645779723976,0.427591184760516,0.289839455591725,2.82420952640855,1.45643775326372,1.45643775326372,0.176529078783883,0.095519947450548,1.53744688459705,4.28881003860836,4.28881003860836,1.02732442210718,0.830606611040346,4.48552784967519,"MPA"
"186","Lutjanus argentiventris","MT_20",2021,2.82420952640855,2.82420952640855,0.417327340405834,0.304422710302806,2.93711415651158,1.53744688459705,1.53744688459705,0.170305002219609,0.100759264617228,1.60699262219943,4.48552784967519,4.48552784967519,1.02544497725017,0.867299264336065,4.6436735625893,"MPA"
"187","Lutjanus argentiventris","MT_20",2022,2.93711415651158,2.93711415651158,0.406671814894506,0.316403007578695,3.02738296382739,1.60699262219943,1.60699262219943,0.163623475540633,0.105260553061128,1.66535554467894,4.6436735625893,4.6436735625893,1.02159843740761,0.897046597350551,4.76822540264635,"MPA"
"188","Lutjanus argentiventris","MT_20",2023,3.02738296382739,3.02738296382739,0.396771189816875,0.326119554461713,3.09803459918255,1.66535554467894,1.66535554467894,0.157075043920054,0.109062483268036,1.71336810533096,4.76822540264635,4.76822540264635,1.01750885369085,0.921310498514501,4.86442375782271,"MPA"
"189","Lutjanus argentiventris","MT_20",2024,3.09803459918255,3.09803459918255,0.388167435097345,0.333698845873645,3.15250318840625,1.71336810533096,1.71336810533096,0.151046662887665,0.112188454008809,1.75222631420981,4.86442375782271,4.86442375782271,1.01365335602896,0.939850610453692,4.93822650339798,"MPA"
"190","Lutjanus argentiventris","MT_20",2025,3.15250318840625,3.15250318840625,0.38107238369,0.339680894389327,3.19389467770692,1.75222631420981,1.75222631420981,0.145753312953813,0.114742973471267,1.78323665369236,4.93822650339798,4.93822650339798,1.01055182910293,0.95491646311469,4.99386186938621,"MPA"
"191","Lutjanus argentiventris","MT_20",2026,3.19389467770692,3.19389467770692,0.375376617008632,0.344128277763255,3.2251430169523,1.78323665369236,1.78323665369236,0.141260201388158,0.116770330676417,1.8077265244041,4.99386186938621,4.99386186938621,1.00784166835792,0.965543718256654,5.03615981948748,"MPA"
"192","Lutjanus argentiventris","MT_20",2027,3.2251430169523,3.2251430169523,0.370960234423468,0.347663238959977,3.24844001241579,1.8077265244041,1.8077265244041,0.137552084821727,0.118398863938334,1.82687974528749,5.03615981948748,5.03615981948748,1.0059358388192,0.974834534147109,5.06726112415958,"MPA"
"193","Lutjanus argentiventris","MT_20",2028,3.24844001241579,3.24844001241579,0.367531093570367,0.350106642326601,3.26586446365956,1.82687974528749,1.82687974528749,0.134546186849466,0.119649258329454,1.8417766738075,5.06726112415958,5.06726112415958,1.00405020105726,0.980218435589352,5.09109288962748,"MPA"
"194","Lutjanus argentiventris","MT_20",2029,3.26586446365956,3.26586446365956,0.364974832526258,0.352206362416614,3.2786329337692,1.8417766738075,1.8417766738075,0.132155167457379,0.120657874634321,1.85327396663056,5.09109288962748,5.09109288962748,1.00292588507638,0.986439348426832,5.10757942627703,"MPA"
"195","Lutjanus argentiventris","MT_20",2030,3.2786329337692,3.2786329337692,0.36297730139582,0.353411710142622,3.2881985250224,1.85327396663056,1.85327396663056,0.1302648818947,0.121397074918505,1.86214177360676,5.10757942627703,5.10757942627703,1.00118827875022,0.988135228283146,5.1206324767441,"MPA"
"196","Lutjanus argentiventris","MT_20",2031,3.2881985250224,3.2881985250224,0.361542263455444,0.354765114242536,3.29497567423531,1.86214177360676,1.86214177360676,0.128796020714612,0.122019858726982,1.86891793559439,5.1206324767441,5.1206324767441,1.00020368275135,0.993337989806434,5.12749816968901,"MPA"
"197","Lutjanus argentiventris","MT_20",2032,3.29497567423531,3.29497567423531,0.36032161000827,0.355162990331377,3.3001342939122,1.86891793559439,1.86891793559439,0.127645684409468,0.122433140600271,1.87413047940358,5.12749816968901,5.12749816968901,0.997406840513065,0.991774703088991,5.13313030711308,"MPA"
"198","Lutjanus argentiventris","MT_20",2033,3.3001342939122,3.3001342939122,0.359473754177123,0.356233151878878,3.30337489621045,1.87413047940358,1.87413047940358,0.126767699650832,0.1228316210161,1.87806655803832,5.13313030711308,5.13313030711308,0.995124204046027,0.997743045989761,5.13051146516935,"MPA"
"199","Lutjanus argentiventris","MT_20",2034,3.30337489621045,3.30337489621045,0.358522045452762,0.355994692558558,3.30590224910465,1.87806655803832,1.87806655803832,0.12607338769761,0.123034176509169,1.88110576922676,5.13051146516935,5.13051146516935,0.98825168620306,0.992126934341959,5.12663621703045,"MPA"
"200","Lutjanus argentiventris","MT_20",2035,3.30590224910465,3.30590224910465,0.357810699025128,0.357132286484851,3.30658066164493,1.88110576922676,1.88110576922676,0.12555322382788,0.123316483664274,1.88334250939036,5.12663621703045,5.12663621703045,0.980453976407453,1.0007429684312,5.1063472250067,"MPA"
"201","Lutjanus argentiventris","MT_40",2016,2.24862310895109,2.24862310895109,0.502737225393309,0.244009314383826,2.50735101996058,1.22830611307748,1.22830611307748,0.215137384665868,0.0802273713183861,1.36321612642496,3.70806008786642,3.70806008786642,1.12079136695436,0.728062192333546,4.10078926248724,"MPA"
"202","Lutjanus argentiventris","MT_40",2017,2.50735101996058,2.50735101996058,0.515515765837665,0.271020690049279,2.75184609574896,1.36321612642496,1.36321612642496,0.218864098133705,0.088832748062484,1.49324747649618,4.10078926248724,4.10078926248724,1.16587994402264,0.798968838461036,4.46770036804884,"MPA"
"203","Lutjanus argentiventris","MT_40",2018,2.75184609574896,2.75184609574896,0.518735638815142,0.296427523207884,2.97415421135622,1.49324747649618,1.49324747649618,0.218677626374326,0.0971060518854075,1.6148190509851,4.46770036804884,4.46770036804884,1.1931711330466,0.864423329871611,4.79644817122383,"MPA"
"204","Lutjanus argentiventris","MT_40",2019,2.97415421135622,2.97415421135622,0.514238485292883,0.319604441688313,3.16878825496079,1.6148190509851,1.6148190509851,0.215153955629097,0.104854433009124,1.72511857360508,4.79644817122383,4.79644817122383,1.20577073455143,0.923494404563503,5.07872450121176,"MPA"
"205","Lutjanus argentiventris","MT_40",2020,3.16878825496079,3.16878825496079,0.504556811596503,0.339913583554485,3.33343148300281,1.72511857360508,1.72511857360508,0.209161906537255,0.111883017431207,1.82239746271112,5.07872450121176,5.07872450121176,1.20824347881053,0.974475997794797,5.31249198222749,"MPA"
"206","Lutjanus argentiventris","MT_40",2021,3.33343148300281,3.33343148300281,0.492299514702727,0.357249458767526,3.46848153893801,1.82239746271112,1.82239746271112,0.201686338745968,0.118106758975259,1.90597704248183,5.31249198222749,5.31249198222749,1.20534736097923,1.01773657854615,5.50010276466057,"MPA"
"207","Lutjanus argentiventris","MT_40",2022,3.46848153893801,3.46848153893801,0.479524443583705,0.371503038366612,3.5765029441551,1.90597704248183,1.90597704248183,0.193632745694021,0.123458194984164,1.97615159319169,5.50010276466057,5.50010276466057,1.20020536278848,1.05274121779486,5.64756690965418,"MPA"
"208","Lutjanus argentiventris","MT_40",2023,3.5765029441551,3.5765029441551,0.467625673749542,0.383064716435591,3.66106390146905,1.97615159319169,1.97615159319169,0.185721753597332,0.127979584609189,2.03389376217983,5.64756690965418,5.64756690965418,1.19487084639739,1.08122194304114,5.76121581301043,"MPA"
"209","Lutjanus argentiventris","MT_40",2024,3.66106390146905,3.66106390146905,0.457271723998493,0.392087526388575,3.72624809907897,2.03389376217983,2.03389376217983,0.178429000981359,0.131698324913397,2.08062443824779,5.76121581301043,5.76121581301043,1.1899132316251,1.10293360161935,5.84819544301618,"MPA"
"210","Lutjanus argentiventris","MT_40",2025,3.72624809907897,3.72624809907897,0.448725819592962,0.399203509583619,3.77577040908831,2.08062443824779,2.08062443824779,0.17202022620004,0.134736208876617,2.11790845557122,5.84819544301618,5.84819544301618,1.18593373294857,1.12052757405652,5.91360160190824,"MPA"
"211","Lutjanus argentiventris","MT_40",2026,3.77577040908831,3.77577040908831,0.441864643024847,0.404497425070922,3.81313762704224,2.11790845557122,2.11790845557122,0.166578699092741,0.137147368323415,2.14733978634054,5.91360160190824,5.91360160190824,1.18249558762771,1.13290364953637,5.96319353999958,"MPA"
"212","Lutjanus argentiventris","MT_40",2027,3.81313762704224,3.81313762704224,0.436543315474839,0.408696350345047,3.84098459217203,2.14733978634054,2.14733978634054,0.162087679324994,0.139082193834358,2.17034527183118,5.96319353999958,5.96319353999958,1.18006499283284,1.14369903403563,5.99955949879678,"MPA"
"213","Lutjanus argentiventris","MT_40",2028,3.84098459217203,3.84098459217203,0.432415122398265,0.411605136921054,3.86179457764924,2.17034527183118,2.17034527183118,0.158448431488438,0.140568158594031,2.18822554472559,5.99955949879678,5.99955949879678,1.17770977556337,1.14992363612484,6.02734563823531,"MPA"
"214","Lutjanus argentiventris","MT_40",2029,3.86179457764924,3.86179457764924,0.429337122611599,0.414091888074204,3.87703981218663,2.18822554472559,2.18822554472559,0.155554648433891,0.141764341748598,2.20201585141088,6.02734563823531,6.02734563823531,1.17628287195067,1.15712766321057,6.04650084697541,"MPA"
"215","Lutjanus argentiventris","MT_40",2030,3.87703981218663,3.87703981218663,0.426937816693088,0.415530619917737,3.88844700896199,2.20201585141088,2.20201585141088,0.153268771023076,0.142642176415745,2.21264244601821,6.04650084697541,6.04650084697541,1.17416294102619,1.15904515460559,6.06161863339601,"MPA"
"216","Lutjanus argentiventris","MT_40",2031,3.88844700896199,3.88844700896199,0.425212975731628,0.417124865460493,3.89653511923312,2.21264244601821,2.21264244601821,0.151493354231114,0.143378753167648,2.22075704708168,6.06161863339601,6.06161863339601,1.17293819697175,1.16507457892306,6.06948225144471,"MPA"
"217","Lutjanus argentiventris","MT_40",2032,3.89653511923312,3.89653511923312,0.423755553962548,0.41760979380922,3.90268087938645,2.22075704708168,2.22075704708168,0.150104825776655,0.143869741842813,2.22699213101552,6.06948225144471,6.06948225144471,1.16958875846443,1.16318961349114,6.075881396418,"MPA"
"218","Lutjanus argentiventris","MT_40",2033,3.90268087938645,3.90268087938645,0.422742823060078,0.418860284316949,3.90656341812958,2.22699213101552,2.22699213101552,0.149045390802947,0.144339030522498,2.23169849129597,6.075881396418,6.075881396418,1.1668242829199,1.1701363140401,6.0725693652978,"MPA"
"219","Lutjanus argentiventris","MT_40",2034,3.90656341812958,3.90656341812958,0.421622921445738,0.418600025566156,3.90958631400916,2.23169849129597,2.23169849129597,0.14820963401767,0.14458088346854,2.2353272418451,6.0725693652978,6.0725693652978,1.15862738950635,1.16350893255413,6.06768782225003,"MPA"
"220","Lutjanus argentiventris","MT_40",2035,3.90958631400916,3.90958631400916,0.420789920755005,0.419919384119017,3.91045685064515,2.2353272418451,2.2353272418451,0.147583466042991,0.144911216138428,2.23799949174966,6.06768782225003,6.06768782225003,1.14925694169801,1.17357543202855,6.04336933191948,"MPA"
"221","Lutjanus argentiventris","MT_60",2016,2.56017631392061,2.56017631392061,0.571752120605834,0.278702817714928,2.85322561681152,1.39746642677054,1.39746642677054,0.244923532057076,0.0918261176155036,1.55056384121211,4.20858175235144,4.20858175235144,1.27192300936723,0.829786502545511,4.65071825917316,"MPA"
"222","Lutjanus argentiventris","MT_60",2017,2.85322561681152,2.85322561681152,0.586090592278203,0.309384866981769,3.12993134210795,1.55056384121211,1.55056384121211,0.249193505611082,0.101648298072607,1.69810904875059,4.65071825917316,4.65071825917316,1.3226523693277,0.909856174900074,5.06351445360079,"MPA"
"223","Lutjanus argentiventris","MT_60",2018,3.12993134210795,3.12993134210795,0.589639798953491,0.338220121270522,3.38135101979092,1.69810904875059,1.69810904875059,0.249034810351799,0.11109020106605,1.83605365803633,5.06351445360079,5.06351445360079,1.35339313903258,0.983708533164545,5.43319905946882,"MPA"
"224","Lutjanus argentiventris","MT_60",2019,3.38135101979092,3.38135101979092,0.584502468367722,0.364507498700199,3.60134598945844,1.83605365803633,1.83605365803633,0.24509832586847,0.119933067870276,1.96121891603453,5.43319905946882,5.43319905946882,1.36766339851786,1.05033553969611,5.75052691829057,"MPA"
"225","Lutjanus argentiventris","MT_60",2020,3.60134598945844,3.60134598945844,0.573546582317548,0.387528922051471,3.78736364972452,1.96121891603453,1.96121891603453,0.238364953824913,0.127955114550427,2.07162875530902,5.75052691829057,5.75052691829057,1.37059478780551,1.10782193882413,6.01329976727195,"MPA"
"226","Lutjanus argentiventris","MT_60",2021,3.78736364972452,3.78736364972452,0.559714534561788,0.407173556819274,3.93990462746703,2.07162875530902,2.07162875530902,0.229946754080012,0.135060077264408,2.16651543212462,6.01329976727195,6.01329976727195,1.36752467149973,1.15661363044793,6.22421080832376,"MPA"
"227","Lutjanus argentiventris","MT_60",2022,3.93990462746703,3.93990462746703,0.545318470262224,0.423320573174169,4.06190252455509,2.16651543212462,2.16651543212462,0.220866431376721,0.141170877082833,2.24621098641851,6.22421080832376,6.22421080832376,1.36193620873127,1.19609763823373,6.3900493788213,"MPA"
"228","Lutjanus argentiventris","MT_60",2023,4.06190252455509,4.06190252455509,0.531921362539857,0.436418539691225,4.15740534740372,2.24621098641851,2.24621098641851,0.211938752403624,0.146335874729132,2.311813864093,6.3900493788213,6.3900493788213,1.35612229265799,1.22824937390115,6.51792229757814,"MPA"
"229","Lutjanus argentiventris","MT_60",2024,4.15740534740372,4.15740534740372,0.520268442296034,0.446639070251419,4.23103471944834,2.311813864093,2.311813864093,0.203702223424177,0.150585672714194,2.36493041480298,6.51792229757814,6.51792229757814,1.35070447347436,1.25276415367116,6.61586261738133,"MPA"
"230","Lutjanus argentiventris","MT_60",2025,4.23103471944834,4.23103471944834,0.510652784260638,0.454703136720014,4.28698436698896,2.36493041480298,2.36493041480298,0.196458845067547,0.154059194719395,2.40733006515113,6.61586261738133,6.61586261738133,1.34636197510874,1.27266086408846,6.68956372840161,"MPA"
"231","Lutjanus argentiventris","MT_60",2026,4.28698436698896,4.28698436698896,0.502932013443245,0.460701223957435,4.32921515647477,2.40733006515113,2.40733006515113,0.190304314737634,0.156817391088367,2.4408169888004,6.68956372840161,6.68956372840161,1.34259410507095,1.28665206820693,6.74550576526562,"MPA"
"232","Lutjanus argentiventris","MT_60",2027,4.32921515647477,4.32921515647477,0.496943962619969,0.46546355993038,4.36069555916436,2.4408169888004,2.4408169888004,0.185221461566559,0.159032051157658,2.4670063992093,6.74550576526562,6.74550576526562,1.33994142630555,1.29889174816977,6.7865554434014,"MPA"
"233","Lutjanus argentiventris","MT_60",2028,4.36069555916436,4.36069555916436,0.492296143440542,0.468759829361854,4.38423187324305,2.4670063992093,2.4670063992093,0.181099813574753,0.160733707177082,2.48737250560697,6.7865554434014,6.7865554434014,1.3373419194404,1.30593214837348,6.81796521446832,"MPA"
"234","Lutjanus argentiventris","MT_60",2029,4.38423187324305,4.38423187324305,0.48883069189348,0.471584415482947,4.40147814965358,2.48737250560697,2.48737250560697,0.177820418849259,0.162104466846837,2.5030884576094,6.81796521446832,6.81796521446832,1.33578065990975,1.31412784322355,6.83961803115452,"MPA"
"235","Lutjanus argentiventris","MT_60",2030,4.40147814965358,4.40147814965358,0.486126060596452,0.473213371039637,4.41439083921039,2.5030884576094,2.5030884576094,0.175228177160669,0.163110816072686,2.51520581869738,6.83961803115452,6.83961803115452,1.33340487983132,1.31628286042277,6.85674005056308,"MPA"
"236","Lutjanus argentiventris","MT_60",2031,4.41439083921039,4.41439083921039,0.484182187464131,0.475028691270005,4.42354433540452,2.51520581869738,2.51520581869738,0.173213688536333,0.163955877112451,2.52446363012126,6.85674005056308,6.85674005056308,1.33203981490582,1.32316699944065,6.86561286602825,"MPA"
"237","Lutjanus argentiventris","MT_60",2032,4.42354433540452,4.42354433540452,0.482534615334006,0.475573214973729,4.4305057357648,2.52446363012126,2.52446363012126,0.171637059085921,0.164519365058317,2.53158132414886,6.86561286602825,6.86561286602825,1.3282290187816,1.32098917607281,6.87285270873705,"MPA"
"238","Lutjanus argentiventris","MT_60",2033,4.4305057357648,4.4305057357648,0.48138999688083,0.477002100106898,4.43489363253873,2.53158132414886,2.53158132414886,0.170433549405353,0.165058363032813,2.5369565105214,6.87285270873705,6.87285270873705,1.32508032355474,1.32893755458201,6.86899547770977,"MPA"
"239","Lutjanus argentiventris","MT_60",2034,4.43489363253873,4.43489363253873,0.480115673092666,0.476696135640508,4.43831316999089,2.5369565105214,2.5369565105214,0.169483334490316,0.165336283044283,2.54110356196744,6.86899547770977,6.86899547770977,1.31570634312039,1.32133882283129,6.86336299799888,"MPA"
"240","Lutjanus argentiventris","MT_60",2035,4.43831316999089,4.43831316999089,0.479165998373234,0.478208430839962,4.43927073752416,2.54110356196744,2.54110356196744,0.168771202988742,0.165715991695464,2.54415877326071,6.86336299799888,6.86336299799888,1.30499302944265,1.33285935599197,6.83549667144955,"MPA"
"241","Mycteroperca jordani","MT",2016,25.6388176434624,25.6388176434624,5.17203092999979,0.605997938685145,30.204850634777,14.0420813481417,14.0420813481417,0.861971752255266,0.176746137690654,14.7273069627063,56.4029459140812,56.4029459140812,22.6859204590802,2.14347026983423,76.9453961033272,"MPA"
"242","Mycteroperca jordani","MT",2017,30.204850634777,30.204850634777,5.42292603219705,0.713363580538047,34.914413086436,14.7273069627063,14.7273069627064,0.806392371158698,0.185291059363329,15.3484082745017,76.9453961033272,76.9453961033272,27.0903769679188,2.92080838623539,101.114964685011,"MPA"
"243","Mycteroperca jordani","MT",2018,34.914413086436,34.914413086436,5.46928700481023,0.824038494180526,39.5596615970657,15.3484082745017,15.3484082745017,0.748148949452341,0.193031531416409,15.9035256925377,101.114964685011,101.114964685011,29.6335075043096,3.83468537275228,126.913786816568,"MPA"
"244","Mycteroperca jordani","MT",2019,39.5596615970657,39.5596615970657,5.30371292018541,0.933223411457618,43.9301511057935,15.9035256925377,15.9035256925377,0.689767225440906,0.199959641733004,16.3933332762456,126.913786816568,126.913786816568,29.2000100389177,4.81015278373747,151.303644071748,"MPA"
"245","Mycteroperca jordani","MT",2020,43.9301511057935,43.9301511057935,4.95635996265348,1.03595847019039,47.8505525982566,16.3933332762456,16.3933332762456,0.63329527637513,0.20606928228688,16.8205592703338,151.303644071748,151.303644071748,25.8021821288142,5.73303554279993,171.372790657762,"MPA"
"246","Mycteroperca jordani","MT",2021,47.8505525982566,47.8505525982566,4.48681790916399,1.12819085276939,51.2091796546512,16.8205592703338,16.8205592703338,0.58024591329665,0.211407815831751,17.1893973677987,171.372790657762,171.372790657762,20.8305319155935,6.49384479333684,185.709477780019,"MPA"
"247","Mycteroperca jordani","MT",2022,51.2091796546512,51.2091796546512,3.96580818047296,1.2072524017818,53.9677354333424,17.1893973677987,17.1893973677987,0.531603653138456,0.216012323065845,17.5049886978713,185.709477780019,185.709477780019,16.0779718753536,7.03868302252161,194.748766632851,"MPA"
"248","Mycteroperca jordani","MT",2023,53.9677354333424,53.9677354333424,3.45598714738368,1.27228274579588,56.1514398349302,17.5049886978713,17.5049886978713,0.487895168816472,0.219962127298309,17.7729217393895,194.748766632851,194.748766632851,12.5680108960159,7.38327808089506,199.933499447972,"MPA"
"249","Mycteroperca jordani","MT",2024,56.1514398349302,56.1514398349302,3.00006052443967,1.3237918809494,57.8277084784205,17.7729217393895,17.7729217393895,0.449274203396418,0.223308904602384,17.9988870381835,199.933499447972,199.933499447972,10.3758902127285,7.58136097232143,202.728028688379,"MPA"
"250","Mycteroperca jordani","MT",2025,57.8277084784205,57.8277084784205,2.61873767148563,1.36341441364195,59.0830317362641,17.9988870381835,17.9988870381835,0.415625781280456,0.226142758627338,18.1883700608366,202.728028688379,202.728028688379,9.1404886084358,7.68853337305139,204.179983923763,"MPA"
"251","Mycteroperca jordani","MT",2026,59.0830317362641,59.0830317362641,2.31534866277525,1.39307853769078,60.0053018613486,18.1883700608366,18.1883700608366,0.386647980636225,0.228509574602771,18.3465084668701,204.179983923763,204.179983923763,8.48366714782698,7.74409743521173,204.919553636379,"MPA"
"252","Mycteroperca jordani","MT",2027,60.0053018613486,60.0053018613486,2.08275565112707,1.41495037988158,60.6731071325941,18.3465084668701,18.3465084668701,0.36193529570283,0.230498465326897,18.477945297246,204.919553636379,204.919553636379,8.14535946552448,7.77278534711633,205.292127754787,"MPA"
"253","Mycteroperca jordani","MT",2028,60.6731071325941,60.6731071325941,1.90919216802112,1.43073654525177,61.1515627553635,18.477945297246,18.477945297246,0.341025925780784,0.232138154458689,18.5868330685681,205.292127754787,205.292127754787,7.97371564202591,7.78675301099118,205.479090385822,"MPA"
"254","Mycteroperca jordani","MT",2029,61.1515627553635,61.1515627553635,1.78221785262007,1.44214321872542,61.4916373892581,18.5868330685681,18.5868330685681,0.323454261461447,0.233513776883513,18.676773553146,205.479090385822,205.479090385822,7.88757122419347,7.79452883722866,205.572132772786,"MPA"
"255","Mycteroperca jordani","MT",2030,61.4916373892581,61.4916373892581,1.69059712382312,1.45014869332567,61.7320858197556,18.676773553146,18.676773553146,0.308764723638241,0.23463153545247,18.7509067413318,205.572132772786,205.572132772786,7.84400305394727,7.79727133917341,205.61886448756,"MPA"
"256","Mycteroperca jordani","MT",2031,61.7320858197556,61.7320858197556,1.6251795453596,1.45595392739857,61.9013114377166,18.7509067413318,18.7509067413318,0.296543420420944,0.235575466804395,18.8118746949484,205.61886448756,205.61886448756,7.82238902904729,7.80036240158604,205.640891115021,"MPA"
"257","Mycteroperca jordani","MT",2032,61.9013114377166,61.9013114377166,1.57875186306339,1.45986222720768,62.0202010735723,18.8118746949484,18.8118746949484,0.286408666175377,0.236326375260403,18.8619569858633,205.640891115021,205.640891115021,7.81022108479067,7.79930649159012,205.651805708222,"MPA"
"258","Mycteroperca jordani","MT",2033,62.0202010735723,62.0202010735723,1.54601856035468,1.46284323200882,62.1033764019182,18.8619569858633,18.8619569858633,0.278034613056709,0.236973539275908,18.9030180596441,205.651805708222,205.651805708222,7.80361721874925,7.8026535980956,205.652769328876,"MPA"
"259","Mycteroperca jordani","MT",2034,62.1033764019182,62.1033764019182,1.52293481967264,1.46462931961922,62.1616819019716,18.9030180596441,18.9030180596441,0.27112640621525,0.23746932155618,18.9366751443032,205.652769328876,205.652769328876,7.79520133406442,7.79841973029288,205.649550932647,"MPA"
"260","Mycteroperca jordani","MT",2035,62.1616819019716,62.1616819019716,1.50677675844422,1.46627282373546,62.2021858366803,18.9366751443032,18.9366751443032,0.265445637785185,0.237916874695803,18.9642039073926,205.649550932647,205.649550932647,7.78524757414627,7.8050076224831,205.62979088431,"MPA"
"261","Mycteroperca jordani","MT_20",2016,31.6722832857807,31.6722832857807,6.37561396302832,0.727427518775107,37.3204697300339,17.1896503413506,17.1896503413506,0.972673168479392,0.210641106237422,17.9516824035926,69.7555488232044,69.7555488232044,28.394349690493,2.5868363978022,95.5630621158952,"MPA"
"262","Mycteroperca jordani","MT_20",2017,37.3204697300339,37.3204697300339,6.68056009536436,0.856502352212916,43.1445274731854,17.9516824035926,17.9516824035926,0.903846074065034,0.219887126276106,18.6356413513815,95.5630621158952,95.5630621158952,34.2035977783725,3.53994688839801,126.22671300587,"MPA"
"263","Mycteroperca jordani","MT_20",2018,43.1445274731854,43.1445274731854,6.7311079334738,0.989519953118838,48.8861154535403,18.6356413513815,18.6356413513815,0.833960109216851,0.22818039644873,19.2414210641496,126.22671300587,126.22671300587,37.807292450224,4.67153014576013,159.362475310334,"MPA"
"264","Mycteroperca jordani","MT_20",2019,48.8861154535403,48.8861154535403,6.5186740314758,1.12067930936194,54.2841101756542,19.2414210641496,19.2414210641496,0.76565961478561,0.235537662601715,19.7715430163335,159.362475310334,159.362475310334,37.6742743458685,5.89427563152123,191.142474024681,"MPA"
"265","Mycteroperca jordani","MT_20",2020,54.2841101756542,54.2841101756542,6.08149510816071,1.24399956620803,59.1216057176069,19.7715430163335,19.7715430163335,0.700954194008467,0.241971865521903,20.2305253448201,191.142474024681,191.142474024681,33.6180848400012,7.06778486101986,217.692774003662,"MPA"
"266","Mycteroperca jordani","MT_20",2021,59.1216057176069,59.1216057176069,5.49425852444358,1.35460526945896,63.2612589725915,20.2305253448201,20.2305253448201,0.641214926149705,0.247553885150654,20.6241863858192,217.692774003662,217.692774003662,27.2829504517543,8.0498970343865,236.92582742103,"MPA"
"267","Mycteroperca jordani","MT_20",2022,63.2612589725915,63.2612589725915,4.84510937676772,1.44930837318775,66.6570599761715,20.6241863858192,20.6241863858192,0.587228523210845,0.252335794795995,20.959079114234,236.92582742103,236.92582742103,21.0208559946481,8.76304101765078,249.183642398027,"MPA"
"268","Mycteroperca jordani","MT_20",2023,66.6570599761715,66.6570599761715,4.2117227823655,1.52710425478144,69.3416785037555,20.959079114234,20.959079114234,0.539306815837424,0.256415724239974,21.2419702058315,249.183642398027,249.183642398027,16.2977933924879,9.21892265282442,256.262513137691,"MPA"
"269","Mycteroperca jordani","MT_20",2024,69.3416785037555,69.3416785037555,3.64666929926075,1.5886422664706,71.3997055365457,21.2419702058315,21.2419702058315,0.497395599682943,0.259853752287437,21.479512053227,256.262513137691,256.262513137691,13.3110915205068,9.48278784993112,260.090816808266,"MPA"
"270","Mycteroperca jordani","MT_20",2025,71.3997055365457,71.3997055365457,3.17509028877936,1.63591365195726,72.9388821733678,21.479512053227,21.479512053227,0.461194739368635,0.262754229101939,21.6779525634937,260.090816808266,260.090816808266,11.6170862426767,9.62598888730142,262.081914163642,"MPA"
"271","Mycteroperca jordani","MT_20",2026,72.9388821733678,72.9388821733678,2.8006151354914,1.67125704227828,74.0682402665809,21.6779525634937,21.6779525634937,0.430244140200586,0.265165247809422,21.8430314558848,262.081914163642,262.081914163642,10.7141406698866,9.70036774918376,263.095687084345,"MPA"
"272","Mycteroperca jordani","MT_20",2027,74.0682402665809,74.0682402665809,2.5140237888313,1.69728103636642,74.8849830190458,21.8430314558848,21.8430314558848,0.404009778048216,0.267187505752877,21.9798537281802,263.095687084345,263.095687084345,10.2488492293459,9.73866271244721,263.605873601243,"MPA"
"273","Mycteroperca jordani","MT_20",2028,74.8849830190458,74.8849830190458,2.30050565531573,1.71604120431164,75.4694474700499,21.9798537281802,21.9798537281802,0.38192616266475,0.268846822801609,22.0929330680433,263.605873601243,263.605873601243,10.0130050672619,9.75742139192437,263.861457276581,"MPA"
"274","Mycteroperca jordani","MT_20",2029,75.4694474700499,75.4694474700499,2.14452757068068,1.72957918465888,75.8843958560717,22.0929330680433,22.0929330680433,0.363447836545557,0.270239430971835,22.186141473617,263.861457276581,263.861457276581,9.89475958382994,9.76764141034692,263.988575450064,"MPA"
"275","Mycteroperca jordani","MT_20",2030,75.8843958560717,75.8843958560717,2.03213058797842,1.73907052531809,76.177455918732,22.186141473617,22.186141473617,0.34805594016865,0.271364179409374,22.2628332343763,263.988575450064,263.988575450064,9.83520083683684,9.77151798805711,264.052258298844,"MPA"
"276","Mycteroperca jordani","MT_20",2031,76.177455918732,76.177455918732,1.95197821624394,1.74594414979805,76.3834899851779,22.2628332343763,22.2628332343763,0.335289873446911,0.27231768171642,22.3258054261068,264.052258298844,264.052258298844,9.80569924130909,9.7752945710002,264.082662969153,"MPA"
"277","Mycteroperca jordani","MT_20",2032,76.3834899851779,76.3834899851779,1.89516198885814,1.75056799032533,76.5280839837107,22.3258054261068,22.3258054261068,0.324730196551645,0.273068865025349,22.3774667576331,264.082662969153,264.082662969153,9.78961069161396,9.77439429758881,264.097879363178,"MPA"
